,TCGA-22-5482-11A-01R-1635-07,TCGA-22-4593-11A-01R-1820-07,TCGA-43-5670-11A-01R-2125-07,TCGA-77-7338-01A-11R-2045-07,TCGA-56-7823-11A-01R-2247-07,TCGA-33-4587-01A-11R-2125-07,TCGA-43-3394-01A-01R-0980-07,TCGA-56-7579-11A-01R-2045-07,TCGA-56-8082-11A-01R-2247-07,TCGA-77-7138-01A-41R-2045-07,TCGA-51-4079-01A-01R-1100-07,TCGA-43-7657-11A-01R-2125-07,TCGA-33-4587-11A-01R-2125-07,TCGA-77-7138-11A-01R-2045-07,TCGA-43-5670-01A-21R-2125-07,TCGA-22-5481-01A-31R-1949-07,TCGA-58-8386-11A-01R-2296-07,TCGA-77-7337-11A-01R-2045-07,TCGA-22-5472-01A-01R-1635-07,TCGA-39-5040-01A-21R-2125-07,TCGA-22-5491-11A-01R-1858-07,TCGA-51-4081-01A-01R-1100-07,TCGA-90-7767-01A-11R-2125-07,TCGA-56-8083-01A-11R-2247-07,TCGA-22-4593-01A-21R-1820-07,TCGA-51-4079-11A-01R-1758-07,TCGA-34-7107-01A-11R-1949-07,TCGA-77-7142-01A-11R-2045-07,TCGA-56-7222-11A-01R-2045-07,TCGA-56-7579-01A-11R-2045-07,TCGA-51-4080-01A-01R-1100-07,TCGA-22-5471-01A-01R-1635-07,TCGA-22-5483-11A-11R-1820-07,TCGA-34-7107-11A-01R-1949-07,TCGA-43-7658-01A-11R-2125-07,TCGA-56-7823-01B-11R-2247-07,TCGA-43-7658-11A-01R-2125-07,TCGA-43-6771-11A-01R-1820-07,TCGA-56-7222-01A-11R-2045-07,TCGA-58-8386-01A-11R-2296-07,TCGA-56-7582-11A-01R-2045-07,TCGA-51-4081-11A-01R-1758-07,TCGA-51-4080-11A-01R-1758-07,TCGA-22-5471-11A-01R-1635-07,TCGA-92-7340-01A-21R-2045-07,TCGA-43-6143-01A-11R-1820-07,TCGA-90-7767-11A-01R-2125-07,TCGA-39-5040-11A-01R-2125-07,TCGA-77-7338-11A-01R-2045-07,TCGA-22-5482-01A-01R-1635-07,TCGA-22-5472-11A-11R-1635-07,TCGA-43-6143-11A-01R-1820-07,TCGA-43-7657-01A-31R-2125-07,TCGA-56-7582-01A-11R-2045-07,TCGA-85-7710-11A-01R-2125-07,TCGA-56-8083-11A-01R-2247-07,TCGA-22-5491-01A-01R-1635-07,TCGA-22-5481-11A-01R-1949-07,TCGA-56-7730-01A-11R-2125-07,TCGA-77-7337-01A-21R-2045-07,TCGA-43-3394-11A-01R-1758-07,TCGA-56-7580-11A-01R-2045-07,TCGA-56-7730-11A-01R-2125-07,TCGA-43-6771-01A-11R-1820-07,TCGA-92-7340-11A-01R-2045-07,TCGA-56-8082-01A-11R-2247-07,TCGA-77-7142-11A-01R-2045-07,TCGA-22-5483-01A-01R-1820-07,TCGA-56-7580-01A-11R-2045-07,TCGA-85-7710-01A-11R-2125-07
MST4,3.92883729072768,4.61715446234436,3.95274800812739,5.31840284714816,4.08542817662364,5.55063018505812,6.53377699639356,4.07907207677857,4.20070273499069,5.53876458443011,5.79954347464282,4.27174138362201,4.53225740207817,3.73185455844194,5.79026516306251,4.75527421782856,4.59294965303284,4.50922116133253,4.87009761657762,5.30112230924236,4.18322611325525,6.10612892519197,5.97062483138675,6.10841033618645,6.28148752479128,4.11414910317726,6.48722244017998,6.24559234464762,4.46363960933102,5.27498570945551,6.10189548245833,6.15049906721702,4.88178749327641,3.98689505994947,5.48020289465185,6.15362735039913,4.40193456553445,4.07975047235587,5.47780994227212,5.5625978377923,3.58347877884768,3.7663876802181,4.05836075149136,4.4157705318295,5.29085689631937,5.46148411674514,4.08666726946605,4.5768776357387,4.51151335565415,5.04452746553627,4.38301577176701,5.05792169409161,4.98575535963818,6.18516380202929,4.96233502446763,3.95173780421328,6.1424820116088,4.38200434492205,6.50639230747119,4.86508612470997,4.22905287374209,4.67288869241003,4.38468640605554,5.03107397096206,4.08077670327175,6.33148106802294,5.07646777553556,6.12875416756996,6.43056709600522,5.23698180055841
MT1H,-6.92022064525319,-1.47162355776238,-4.24182710714098,-1.12977922491638,-2.91940306172863,2.42983251594344,-3.21783831282529,-4.46302928798512,-1.30699570584556,-0.581532059396922,0.020461811425792,-3.46862984637198,-3.26496534592426,-7.06781154466134,-2.95265116136944,3.18050742695303,-2.44894930342997,-1.49734555260912,-1.38722541624875,-2.94177521562916,-6.9200869427106,-2.38290267652372,-3.12461119472734,3.96871935253419,-2.8681139291893,-4.98848087466727,-0.628673422787491,-2.54271772294205,-6.49344635733438,-2.71699275336093,-3.40138864562921,-1.77978753730399,-2.6579845734301,-4.1680762627725,1.07895442149495,-2.41838597923928,-6.36099626185024,0.13532788918002,-2.07256771964586,-4.41788647042017,-6.49376163240187,-2.25504698942433,-4.03644902309963,-4.1958788989907,-0.371086149803011,-2.23244006813311,-2.58246818485187,-1.7496302188519,-5.16639383685059,0.207527184384876,-4.66724124371672,-6.36112589756788,-0.291772593432977,0.518455575094771,-6.24318389884527,-4.46303578350033,1.11757711377823,-3.32945917960504,-4.10301037003705,1.23929031787242,-2.79598140007213,-2.33535978878264,-1.93774059907494,-0.986308042948331,-4.54965024838985,-1.12441502364554,-4.28244713644294,-0.827121402413161,0.0169789880878795,0.67799895463238
MTA1,5.18098075522117,4.4900022264878,5.35164906182203,5.75093804942899,5.20972476399989,6.39623125841569,5.85254432766657,5.1073736849885,5.10873611986158,5.9778879048542,5.63791323539621,5.20729083294135,4.96037463631144,5.47716279934291,5.40670497121014,6.13156680175499,5.17941761520568,5.38222112812072,5.73896545674431,6.17909536497232,4.93933945864437,6.70992026929787,6.0370447042633,6.8954598239368,5.99212076789399,5.37491263715763,5.94546530032288,5.91815017633007,5.13688186944654,5.96282878179274,6.70054927706197,6.31429962555055,4.95216416742528,5.38881021225062,6.18372889186457,6.46088933489098,5.29332896677057,5.17675942715827,6.33869988634701,6.94793147608907,5.51428265809812,5.18126482227416,5.03002285452681,4.99378495364077,6.3006198481068,6.58466409163251,5.42472190467732,5.17642881342512,4.88495308491094,6.83236618784472,5.10390961408373,5.18892046557433,6.13518009653307,6.01146977522736,5.36657434493871,5.13487897248726,6.0183196398531,5.23423744253809,7.10455683919755,6.23390340189861,5.37747021695763,5.32393070438701,5.05926177508405,5.99688825260156,5.3358716076085,6.32406023191773,5.53577020597873,6.63550056828149,6.69264058325011,6.2532587786121
MTERFD1,3.33666405625651,3.43707913787837,3.33623964960644,4.42226816322461,3.37670223292845,4.56084465995748,5.1459268910027,3.61771559164812,3.64584693067592,4.87665730775025,4.57480943263711,3.33987820509058,3.95095665509276,3.6843454979291,4.7865540506047,5.40397040571429,3.59853723157687,3.68869805121552,3.91666338306629,4.45957565830257,3.52824619153614,4.83276534709946,4.70188571701618,3.58046188661121,4.09273683154852,3.0949777907413,4.63327505498965,3.80125110716799,3.75293248671385,4.45450110086014,5.61250489042889,5.10714103975821,3.74513593646361,3.23732632705569,5.26739053923118,4.7155351764178,3.64735045158402,3.5795364864397,4.86653681865108,4.7913212064994,3.21736869034961,3.53034713975257,3.27476663311779,3.32727981839214,4.76823622870878,4.52616838078603,3.52886403304088,3.93848732786865,3.48306765716957,5.22955970138206,3.15956117506859,3.4288890542025,5.20394339469162,5.12731947150076,3.68113874012194,3.75673598465535,4.93817923988358,3.62294908646505,4.84541865869357,5.21288346826217,3.20181912852129,3.37200426027824,3.72889689157362,3.59699567684309,3.19200015651649,4.60987385564751,3.43776058451495,4.57179603965212,4.76383731980642,4.44789419051972
MTERF,2.39413091699397,2.60862219717448,2.41131379454865,3.47198465367356,2.22139727334187,3.89118899609501,5.07370165133118,2.58166884964485,2.09859231169674,3.54662297075933,4.02708318481233,2.66719811955651,3.14255540590133,2.80828372410834,4.00865442354429,3.0412469705373,2.92747999361037,2.56904288618271,4.31558642737164,3.62951870340636,2.58621920735929,3.9807822967935,3.72963826692198,5.9520630944642,3.6940543614251,1.79467450774632,4.24815786946711,4.92754417158482,2.76114258744887,4.24058238919695,4.38086150420572,4.53068872977547,2.39922663805995,2.2545828617118,4.15097085861219,4.57218491982545,2.77711297536104,2.20969376852208,3.9732126768677,3.65621788230791,2.40022353269835,2.98442441866694,2.75381561807745,2.35803547973708,4.45640075094985,3.72862979604334,2.67207484490386,2.85758458968799,2.70595917755163,4.63644616201641,2.51197174944999,2.64825686887543,4.13115591250954,3.70111932456403,3.02882292141532,2.60123050349121,4.67529322277938,2.92413706087529,4.2775918688849,3.60813180773806,2.23119244720626,2.81601435275419,2.39664370978217,3.01996228015398,2.33703365645341,4.05248218226935,3.05678401632184,4.12989828569775,3.90178155165343,3.95885222234171
MTHFR,5.72298737178643,5.61259884000008,6.14091675508992,4.40339122194763,5.76994617643568,4.83945731005368,4.302825927568,5.77171792800846,6.46711234773701,4.32497404048552,4.05572327643035,5.8464090329352,5.56998773643545,6.24517796817184,4.57856241756084,5.53917848824941,5.72531438356964,5.64389338230562,4.90753277136993,4.91452565742377,6.14894995051684,4.46821492041628,4.26111718351126,5.25103509752701,4.7036387264691,6.31828512189175,4.0787446268136,4.42487253778134,6.35057330781388,4.86839273335312,3.49622322689351,3.63386737115632,6.26709926757942,6.04361194079364,4.82697414773862,4.08633943469573,5.75227266923385,6.11809800606902,3.9712716525554,4.99816160466351,6.03682285236585,6.25396971535455,5.86378134266402,5.91847104925525,4.06772536340257,5.31963010820139,6.19658947111189,5.90677970302136,5.42964036463944,4.64588540602357,5.80292436271936,5.84139559135137,4.38039734659252,4.34135342804203,5.88085218981785,5.84257341451309,4.16507033328483,6.03584104998037,3.60774592059719,5.29315232984733,5.36844638830509,6.29597243027783,5.75834631764382,5.32349454142435,6.4547962288085,4.34335240584699,6.23585941274548,3.97058568228454,4.73243604201148,5.28084293748571
MTIF2,4.30519259684352,4.55712718506525,4.46552617565262,5.29973755707611,4.40199213311549,5.52023836091375,6.43285753137912,4.30709887846011,3.77759925467496,5.8784868414886,5.75285567684406,4.39043410811238,4.4939537964113,4.54248914643274,5.73026752754723,5.4419036383986,4.69561212435,4.33134558670624,5.25925564625186,5.66697692761233,4.53903246335074,5.48585489153945,6.0912525025195,4.99864546097784,5.20727766229638,4.14775945806711,5.9282132279279,6.35642294596928,4.6070078336423,5.89618705263884,6.43157011452434,5.90167767817861,4.52793210056273,4.30951078519273,5.2293152487617,5.70874859007723,4.43496413236313,3.96515798826608,6.15265815626253,5.26302467639,4.54525554308304,4.32514318200073,4.37338499052067,4.29258972567696,5.45302684564006,5.82865554598503,4.25437184143217,4.3437986735064,4.21430364992853,5.53325278796265,4.44502766378393,4.45374401706992,5.54550383735746,5.87767259954311,4.81282215128854,4.52495342605625,6.19671153559505,4.4945363306359,6.04015778985329,5.78534214142073,4.44942925166564,4.69692573370155,4.53682695248304,5.36055671283795,4.41246285085746,5.45474173932622,4.41556045624809,5.85851335820504,5.76201402937022,5.34853512054919
MTMR1,5.21061719791249,5.08974087571495,5.36223117334686,6.32564616593255,5.21851553257611,5.96600836077163,6.23253029260113,5.28282005205038,5.47927539565883,7.63268761609622,5.73113759324382,5.13444703201954,4.9803097668645,5.15419238634157,6.71659769442547,5.18616328398418,5.16765480105943,5.19297106541242,6.25676250896535,6.27022701825979,5.13685361525577,6.87218364379963,6.71374268993838,5.66642771845218,6.88452310949038,5.20948552977744,6.55590847324788,6.39241148703238,5.24829880442807,6.38931953752175,6.48105948852814,6.70109507913314,5.31775851157698,4.91838729808476,6.0976036878817,6.51121661254056,5.1988244188119,5.35681085359956,6.28959216498405,6.29474437396784,4.91183721327414,5.2826248901332,5.30838399470488,5.2297642900424,6.13360041206997,6.10361807648701,5.10616757491753,5.07957231389436,5.02169864344971,5.889840597159,5.24556698803626,5.12670248124172,6.82209931759947,6.70475244132717,5.61821674396433,5.29656108301422,6.41455334853794,5.287655639823,6.21886724540852,5.90412801034401,5.3810193381758,5.0125803845665,5.21714767813748,6.19298619416508,5.41810221126672,7.24829477096657,5.23059367773254,6.06184299372429,7.0623199232159,6.13718258922011
MTX2,4.13736913650524,4.66001483774762,4.01821057749887,5.03733133990744,4.61999823974018,5.38363425796379,6.03749936818456,4.49885862219436,3.93392516828573,5.57048464367659,5.51257611251186,4.41128682736407,4.84874133011682,4.39585319058558,5.9882373244877,5.37359605329887,4.75296579182035,4.30133308710039,5.03240218358878,5.23842363622543,4.71292807973275,4.67687211887931,5.30706054561715,5.24023267274614,5.36351286355064,4.56982864459516,5.22458475474404,6.00304778518448,4.57112132417381,5.96677416183129,5.46839951464084,5.62080227062285,4.43353375219371,4.62240398587011,5.62802953846877,5.31050864117767,4.52936697900562,4.1963849920549,5.4003119476323,5.07840674616794,4.53913172232197,4.45632708587247,4.53400914772981,4.43483645161877,5.77368221913415,5.97573768776232,4.5401036783406,4.74466691467059,4.72273570882978,6.05066737436927,4.31440703307591,4.62642214296451,5.44913609524541,5.61381184496202,4.28178378792189,4.3690520177464,5.94171834390946,4.44273922110613,5.47311600127556,5.26239157952986,4.18646166577185,4.58986506422568,4.14750475967976,5.3224875443649,4.0347781210183,5.6221991055724,4.40865743031783,5.81898205750136,6.03101191803808,5.67839730923168
MUC1,8.89355555111607,9.49351375909328,8.96036224294941,6.63474137081824,9.27963910760286,6.83172292592726,6.0451525712917,9.46368703495598,8.14763813152186,6.90335193062815,7.32684048895059,9.05779999841965,8.73141167840651,9.66223089944084,7.36737529782478,7.42444509006785,8.99753299373126,9.28428555105915,8.129002649923,6.12350431661799,9.88082586334452,5.11751460041587,4.45243903542011,6.30374192888809,4.69249683549681,9.6461176693183,4.82672558335244,8.07150009564946,10.7625377326364,3.80992604860076,3.77945240407099,3.82659250930669,10.2336691953808,9.69112794646016,5.22430430355035,3.42298715558249,9.48953016740743,9.34286165154275,7.35143466082615,7.53157579565644,9.19811843584734,9.42437432101439,9.79904570303506,9.62881611005663,7.02477933836265,4.64843805804464,9.81610096431528,8.83918320143057,9.28447418115974,4.85597104136116,9.47762664578795,9.85233687568081,6.60338352073239,5.18449860916222,8.50461500112078,9.05315297509767,3.68524382583178,10.0678551337743,6.70334319428144,5.15829550057375,10.0336529026553,9.38057518835243,9.98268078451285,7.01350411202016,8.58128448561175,6.98484502960756,8.7311438823594,5.62410196968208,6.41672977560193,7.82133099207014
MUC21,3.09004376382216,3.52540776844989,0.788602803612983,-0.0415101102954156,1.86758468115206,-2.0755772422318,0.782680063577487,0.987257119683799,5.00776277472593,0.0180292429102114,1.51404577447021,1.60301793910709,1.43705120109429,1.07329102262545,0.152557189424979,-4.26798524664782,1.43199852667949,1.90844407260169,2.38327948928048,-0.39977809905534,3.44368891694335,-6.19983058306841,-4.77951013827721,-1.21014839857788,-5.56297803315069,2.06305301283589,-3.32601538559271,1.03785079190144,3.08286829861456,-0.650307187887458,-0.0362552876766855,-4.27009053096917,4.58585792606616,3.32148482018449,-5.8503923311809,-0.351187271998181,1.28624664767084,3.94148868727509,1.8836178804902,0.805996806189251,0.545289026341728,1.95808342949256,4.33531635189425,3.83799532345791,-0.275158796655506,-3.13608906072134,2.75851756202421,1.27348728274186,3.44325503750083,-5.56332378159061,2.29737962987777,1.64902670669113,-4.49370584349928,-3.24408489000284,0.0935780538001554,1.37278971359754,-0.845632920556827,2.44125655397843,0.0939142971044029,1.89444590132642,4.25916805711855,0.96685806739544,2.5189085088862,1.36018352537156,1.82131245150787,0.547968959840155,-0.394916005162896,-4.26897454656133,-2.76349466934466,-0.241901460928274
MUC5B,7.12853356838196,-0.00535543159550844,9.8968596801767,6.80307287672494,6.6887097487782,4.1992866146336,4.28166146190994,7.83556255809869,7.34409050611421,3.51365762504264,5.32420263322651,5.67800766129389,3.76472781025462,5.72797812020837,3.32700477864659,-1.30370282610928,5.83107700783327,3.49039002328103,5.95914430021842,2.0600318568661,2.49173332453386,2.45673004660241,2.12746634866667,2.44743048060373,0.894415980006862,4.07604756245379,0.086392440978396,5.65561148647268,3.12247223426294,1.27014697119263,0.502809787849152,2.71319999856031,6.69852665224276,7.45449874745241,2.53042634343126,1.11066336751902,6.292570044628,2.04560276303625,7.2538359433592,5.81245548659416,5.54545822706432,8.13898202308445,0.947422027537224,8.90146795185681,3.39012467659307,-0.582738909121455,7.14251687730115,3.46466219727154,2.34834853399038,-0.637136403703007,6.66530531089854,7.91696105630054,-2.53840736319286,-0.584270006123634,6.85668751799015,0.121568396907405,6.74172998208785,5.67641964043335,3.07285558357912,-2.61539397689401,7.7623464141679,0.201115444779038,7.44756486939103,4.57748556415843,7.7506702444832,6.1239924264547,3.61062710506059,4.99417491291652,0.628166187366473,2.49663534291351
MUCL1,-3.74620877469209,-2.67584612994972,-2.66338212383132,1.4363351394312,-3.4660780031751,-1.78813234500366,-2.70916990268696,-1.79639288751378,-6.28863263000692,-1.34629065331116,-1.29200195296228,-3.25748175620296,-5.31615643258911,-3.8717249370025,0.259221661415544,1.83794252439657,-4.92819347696717,-3.2535538466113,-2.69817632072355,-3.59091040363834,-7.22522810061066,2.9510658656294,0.431592440270531,-5.86308618787557,3.42795118695595,-7.06937923281257,-1.04880089355113,0.730583199044372,-6.28859330550336,-0.627486354243791,-0.108806657435332,0.923632554769863,-5.63137606003553,-5.82396672492107,-0.299436157765678,-0.502679783493096,-4.43958031772537,-6.43146168577751,-3.79857619312135,3.55657272182319,-3.46590623995395,-2.22119555110205,-7.06961841393238,-4.40187672394375,-1.67257329169626,-4.5222479995753,-5.52180566867858,-4.67871655713504,-7.56506236367596,-0.734126907368884,-3.50402143696308,-6.43142332673025,-3.47412717654584,1.86575971092103,-3.30217199394206,-6.28873467974809,-1.06151631325942,-4.03746480374772,-0.866048062912052,1.35884248970908,-1.02425562103323,-6.28870555631809,-2.37698518301495,2.1420184896758,-2.4384066441584,1.92751199633195,-7.56512546336663,-4.42207544924996,-3.04354038801002,-3.46329018230216
MVP,8.36999344601195,8.94280681985854,8.68273862597107,7.83466150618468,8.70007544564047,6.41404496046405,6.89441061553178,8.50138615924018,8.18247501285527,7.11613025699571,7.45728824949207,8.63922750231666,8.56564700435602,8.99566710269124,8.036843667283,7.11893088699806,8.19929669798438,8.08845561453673,8.55980911866931,6.590332405963,8.54490060225613,7.04032171092672,6.96285484307259,7.39585852843133,7.64482922477677,8.45039843645513,7.29532747855445,6.75403749452957,8.61080406516729,6.27504146685519,6.09307384021871,7.13854945731351,9.055428629821,8.41717522717204,6.34471555043246,6.44020793165322,8.65627736793082,8.56723809182927,8.16835778783217,7.74877896532129,8.20903098480811,8.56416246148606,8.99818239297988,8.78270254050839,7.82841559141924,6.64810412332559,8.65457568945225,8.43794082243208,8.26442741043277,6.7163749587677,8.65189386819667,8.71522148808895,6.71429078721166,6.94004372281545,8.34941336868526,8.54138944800037,6.44314737661165,8.67534211332922,6.6388348309131,7.17639485015916,8.45606668488704,8.51266726444685,8.88951098761466,8.26272867460164,8.18163294611405,6.92488871828423,7.89600072612125,6.84554149549497,7.54880244574066,7.53787512761009
MYBBP1A,5.41172109843747,5.56479424304614,5.48890426084658,5.97098001700331,5.34246690267218,6.25199405698698,5.67086339852453,4.77747058554873,5.24974225639823,6.58054216606747,6.20099740687312,5.28244751161247,4.81841701812988,5.46116202087309,5.83383600069507,6.62431229764997,4.90770131740005,4.98618085725238,5.82400850238364,6.34328911899843,4.88033483678349,6.62247187955106,6.17152825626092,6.37858152726015,6.6759206155426,5.23622733565583,6.59132997361808,6.17721747197877,5.18744079571516,5.967465113152,5.89438592842341,6.14432190480849,5.36896712909099,5.23339830142954,5.75096514934574,6.02748619020184,5.12127980058341,5.47721806946875,6.796794105758,6.60188648380265,5.17391785488065,5.15080654672906,5.31226558075284,5.26827033445841,6.32684011075687,6.55239111558387,5.31341881993541,4.86079532859916,4.91498708164549,6.37121763568905,5.51785974385169,5.39862632618899,6.21601042190754,6.22753943982712,5.36977288073324,5.05464550767205,5.58856258811551,5.32193405369601,6.85589370743356,6.10310095088211,5.43527184501208,4.9697501871932,5.20874358757079,6.34041058949591,5.16652697450663,6.68010793918795,4.91605795633793,6.15836828751858,6.798687252287,6.14577339719928
MYD88,6.81735036040194,7.50277475754787,6.64395333789148,5.98146017196561,6.8494384069936,5.64035981442422,5.83476307369562,7.09469998754588,6.82408297645031,5.48519969100321,6.03248814261434,6.72177459412327,6.93460010127805,6.85483608884245,6.41169503878907,5.77949535557343,6.83465282091869,7.32773513747466,6.12388461480314,5.85911393605626,6.18249091157437,5.46797278511618,5.95318130293135,4.74032787469257,6.0883246660496,6.71251388653574,5.98512828268727,6.27101918178036,7.11543125735361,5.93202771924028,5.45136572408843,6.21198771627069,6.71887324483366,6.82309642150344,5.14548511204448,6.3387172990315,6.82325228016999,7.14333784498827,5.25645112001007,6.10744950017885,6.75659421846839,7.25640310524583,7.62022905881332,7.35872114768274,6.16917951920049,5.53286660042787,6.89074110398036,6.79371227301969,6.3450403851555,5.49141246534028,7.29023520057477,7.13901335100599,5.51907544487104,5.93843205243876,7.05151392840071,6.79948946686177,5.987199362442,6.70990910355226,5.92999331361005,6.04411624286718,7.07988707622909,7.1931020193815,6.53771796360538,6.81767458834591,6.75118496113699,5.75550583023999,6.91846980451411,5.4717676357014,5.98090050563284,5.94131928889522
MYLK,8.97506921827697,7.77536138641841,8.38541602382932,6.98592612812977,8.27989545906407,6.41426741664898,6.8804632546627,8.31329273372014,8.35943378871513,5.19363453161857,7.6343876800348,8.55360996296085,7.86795200728873,7.84490312600603,5.08516823948894,5.65759160344327,7.70642265922173,7.92151205055296,6.28386726531561,5.54152235623951,7.78754742497535,5.94414085647955,7.2295906924983,5.85951472720449,7.17266981764874,7.879984012987,6.86658054958915,6.6950025023651,7.46111762269819,5.78818061634244,5.5342570957995,5.67962140198079,7.91239805865976,8.27637298553894,6.3108325631713,5.30705400984368,7.73218889793565,7.35168049069138,7.07168417484254,6.73327537851628,8.15609172590801,7.94950103669359,7.84781028234337,7.86511276769453,7.01271751406916,6.78761505176982,7.80720105838129,8.28857796135594,8.1921473870601,6.35678958692969,8.85692854520742,7.60900050716235,6.20784463341483,6.03972765159567,7.92641422290532,8.40413896315916,5.69053621686822,7.85031984257819,5.00944414302799,6.85071811229858,8.18747439351217,7.71222811268122,7.26468417712514,6.09007616992438,8.12536329068554,6.63276992374119,7.92384300231267,5.90848451474051,5.62180290683558,5.94984348426245
MYNN,4.37805034493144,4.54839399250795,4.12636205267959,5.98471599457806,4.14532360404725,5.34113970201564,6.98485771924298,4.22524284830019,4.48500214684492,5.19160251521952,5.84367103818033,4.03920685346819,4.91286018879472,4.43575351111651,6.99253612797404,4.60154130986902,4.87317248451196,4.26901010539741,5.30634239302911,5.19758997989302,4.47992134565962,5.12682009630613,5.54344796459748,6.14858978389488,5.23632352843438,4.70396662202513,5.28180498668499,6.470550406199,4.46146928317632,5.80096907838505,6.41290118913549,6.83266000124117,4.3852239896642,4.62271800604409,5.38554127101332,5.59828079089444,4.25776404530607,4.45539739896126,4.95941154890056,4.93456702263175,4.09565555865672,4.43647368022178,4.22683763275048,4.32805094506242,5.20581151111051,6.13147480210321,4.41328796818633,5.03291871554468,4.64525695703573,6.34470203408469,4.2456427792169,4.15315015928361,6.31131791715472,5.79371089169819,4.52944894517852,4.26463027964212,6.87450592542524,4.48192446823813,6.12473330211863,5.04863217325552,4.24324455793874,4.13399608169121,4.19572726273735,4.77306410718202,4.58420822967731,5.41880765949691,4.24440114200257,4.61964731732417,8.42443463708977,5.43194971418614
MYO15B,5.24645133100798,3.70770309187814,6.7241494308414,3.52039889979196,6.26864797052613,5.01311607155028,3.77511307312045,6.52674194495977,6.67855642840811,3.46808608073689,1.70962730230198,4.7682936929716,5.20764322288304,7.19922724933995,3.92007421871063,3.67448047342718,5.76030246228207,5.56658056798816,4.97736610842172,4.10289530770079,5.25845849730001,3.95536811150522,3.720861761045,5.83563104085111,2.65312289709941,6.0525148074329,3.7346724225267,4.59186529116677,5.86111394237492,2.70903155814697,3.56319149102706,4.2417306797252,4.10307434175401,5.18844855002888,5.08225089865184,2.2870875852682,5.49915669571296,6.11228771840141,2.91777380267153,4.82267142218389,6.86696594507816,7.18753527047664,5.68378542331753,4.54027182787246,2.65742898594815,4.98288724031101,6.21493501874626,6.37539435094511,4.18371944592418,2.64767204373251,4.84802792968849,5.37789945969809,2.71748580899461,2.45577266129467,6.80039497510119,6.48373099799051,2.37612810813125,5.75141431893215,5.00221110962003,1.06467498119644,4.21716369084937,6.20628397179086,5.0677688756372,4.12803099371316,6.79168991246665,4.37858584983125,6.7035090940991,6.69248713529032,2.87939631264837,2.97262472435512
MYO1C,9.28881372995802,8.74722046040016,8.61718587861691,7.50351920167509,8.69103080188874,6.96577361247282,7.40984856413363,9.04458361803979,9.28932465723404,7.63449605986637,7.75671508705004,8.86269805208069,8.73063248735979,8.86935438495416,7.43402582982198,6.96254288767957,8.29501622578673,9.20347673762878,7.52092105127094,8.11314000830345,9.1870108292985,7.90469872303626,8.08654709478831,7.13013611194977,7.733592111094,8.87185928507893,7.88555034733832,8.55342530282243,8.53126097180654,6.79649465973015,6.66230014378661,7.50796846776426,8.69053340094202,8.2668915792526,6.37053561240437,7.09353011111338,9.24186117689704,8.72406784202286,8.11487530964571,7.72396065962826,8.77250676935934,8.24478503050482,9.16841213255285,8.91010891466673,7.74121189158109,7.42241175938133,8.59322156441871,8.38886782077283,8.85807457735877,7.64212275910471,9.1077370327365,8.44686635555602,7.83351764363215,7.83711323623129,8.42077275517788,9.23946727197345,6.12961364443878,9.08386848071357,7.60392920139605,7.25063903300694,9.04540742925763,8.88453645141127,8.75198789775707,8.10476293218202,9.24112313143695,8.46305245401555,9.03984504966599,7.36560930331587,7.57454739532653,7.62112795138398
MYO1G,5.61285942442211,6.30886291697426,5.21690354985147,4.21102379080869,6.11048521126611,2.99186613765793,3.65715417754571,6.35144543815426,5.74051925281455,5.16582218529766,4.00346374111364,5.49593358908546,5.62575119406018,5.37776815526868,1.09142410571959,3.63111809984047,5.64022942640295,5.7407367691344,4.79465072560728,3.46286812060263,4.66331232255807,2.02281640096503,4.14699840277349,2.18055837636934,2.4376484162734,5.16138814494938,3.38058681939871,3.19881004075021,5.18772833605954,2.87864177006833,2.77447329616183,3.98015139915748,5.44286067804072,5.68853580362192,3.93160909594148,2.57852917392662,5.71427636471772,6.10329120673043,3.67671723605831,4.52878748636806,5.44394680627096,5.59179392176023,6.66878751812631,5.77796235809829,3.69590657283453,2.70536818840993,5.02059523042017,5.17464469105656,4.9535626749672,3.01398638274311,6.33186187491077,6.27865018397031,2.86188678292389,3.22243881073173,6.32581615555308,5.81517420781349,1.91409642288901,5.04103575388027,3.08714526973695,3.07941558401563,5.41399443715755,5.87174653957837,4.94556410400852,3.55619885431689,5.46410592846421,3.40370720172865,4.99089283813962,3.45019578618916,2.8341881324185,3.0960166444718
