,TCGA-44-6148-11A-01R-1858-07,TCGA-55-6984-11A-01R-1949-07,TCGA-44-5645-01A-01R-A278-07,TCGA-91-6847-11A-01R-1949-07,TCGA-91-6829-01A-21R-1858-07,TCGA-44-6148-01A-11R-1755-07,TCGA-55-6970-01A-11R-1949-07,TCGA-91-6831-01A-11R-1858-07,TCGA-91-6836-01A-21R-1858-07,TCGA-55-6972-11A-01R-1949-07,TCGA-38-4625-01A-01R-1206-07,TCGA-91-6836-11A-01R-1858-07,TCGA-50-5936-01A-11R-1628-07,TCGA-44-6146-01A-11R-A278-07,TCGA-91-6849-01A-11R-1949-07,TCGA-55-6984-01A-11R-1949-07,TCGA-44-6147-01A-11R-1755-07,TCGA-49-6761-11A-01R-1949-07,TCGA-44-2665-01B-06R-A277-07,TCGA-49-4512-01A-21R-1858-07,TCGA-55-6986-11A-01R-1949-07,TCGA-44-6146-11A-01R-1858-07,TCGA-44-5645-01B-04R-A277-07,TCGA-49-4490-01A-21R-1858-07,TCGA-50-5932-11A-01R-1755-07,TCGA-91-6849-11A-01R-1949-07,TCGA-73-4676-01A-01R-1755-07,TCGA-50-5935-11A-01R-1858-07,TCGA-44-6776-01A-11R-1858-07,TCGA-49-6742-11A-01R-1858-07,TCGA-44-6147-01A-11R-A278-07,TCGA-44-2662-11A-01R-1758-07,TCGA-44-6776-11A-01R-1858-07,TCGA-38-4625-11A-01R-1758-07,TCGA-50-5932-01A-11R-1755-07,TCGA-55-6986-01A-11R-1949-07,TCGA-91-6847-01A-11R-1949-07,TCGA-73-4676-11A-01R-1755-07,TCGA-44-2662-01B-02R-A277-07,TCGA-50-5936-11A-01R-1628-07,TCGA-91-6831-11A-02R-1858-07,TCGA-49-6761-01A-31R-1949-07,TCGA-49-4512-11A-01R-1858-07,TCGA-91-6829-11A-01R-1858-07,TCGA-44-5645-11A-01R-1628-07,TCGA-50-5931-11A-01R-1858-07,TCGA-49-6742-01A-11R-1858-07,TCGA-50-5935-01A-11R-1755-07,TCGA-44-6147-11A-01R-1858-07,TCGA-44-5645-01A-01R-1628-07,TCGA-49-4490-11A-01R-1858-07,TCGA-55-6968-11A-01R-1949-07,TCGA-55-6968-01A-11R-1949-07,TCGA-50-5931-01A-11R-1755-07,TCGA-44-6146-01A-11R-1755-07,TCGA-55-6970-11A-01R-1949-07,TCGA-55-6972-01A-11R-1949-07,TCGA-44-2665-11A-01R-1758-07,TCGA-44-6146-01B-04R-A277-07
LPP,3.93311279851488,4.21340551893246,6.54116646327269,4.38448228527924,6.24550345275964,4.01261480913179,5.36815636171009,4.81797823255599,5.93771852949468,4.41198346654073,5.3496990708532,4.63183810704229,5.64798842544752,6.06099866982745,4.14120951946332,5.23153452213126,5.01954563216814,3.97916046747417,8.03067508915399,6.25637922934334,4.70949592353912,3.79739285387979,7.57094386547301,5.03276225729147,4.69447683722015,3.94163740814291,5.03048603308668,5.21184276162742,3.84182363151887,4.62205377733143,6.86489404494167,3.08071281444226,3.47658745929734,3.28559700878376,4.36786549392306,6.37901370984548,3.2622888346669,3.9671152978668,7.69571212020796,5.22134984569166,4.35681510840589,4.97835204742597,4.86771587832401,4.73214448042783,3.06989376445854,4.66431683313574,4.06346312546026,3.52358505449507,3.95177787181846,4.07650942435333,2.94941737380594,3.91575353496634,3.51097196151114,4.11336999837458,5.05327802888735,4.48803449603239,2.91237069941267,3.10474615277565,7.55614534717198
LRRC18,2.00550298384887,2.32712209321067,-0.902443855846659,2.88698563150542,-0.577244409344051,1.9193981719679,-2.09058388674532,-2.3524057040321,-5.22440795536215,1.47301258792771,-3.33295947368974,1.34200561732473,-2.69208479711692,-2.14697411851185,-0.137807644232744,0.558903355219856,0.895880985675784,0.858875069416119,0.2313926749655,-0.0482677092797297,3.75003350965575,-0.266141424207787,0.275399329643817,-5.70947891643675,2.10652825851743,2.76397910665905,-2.72748486959076,2.78979407467449,-2.24702380974207,3.03970920904865,-0.153806079611709,-2.42643128882511,0.222352798875819,2.34527789710986,-1.41431376186701,-3.81440902762446,-5.22384611705151,1.69025181961039,0.261091325927449,1.52150382051448,-1.40832842070194,-2.74146905506119,3.01313347127669,1.94452853902859,0.436056408156813,-3.17271689382954,-2.05218805353651,-3.25623869301887,-1.29280959911778,-0.423728552947832,0.338631103467463,1.16472824413244,-5.26751444829309,-1.93056899924307,-1.48938429740369,0.890224608005934,-5.27019172975786,-1.35738066979184,-2.05417341233907
LRRC20,3.81076085829624,4.41107030447446,4.81963661066647,3.3633764807966,5.67529240931433,4.70387060094498,5.13287898030236,4.43733504018835,5.32877665833835,3.5106850550861,5.44732604183129,4.24005658105481,5.48807876383184,4.5421344581675,5.16840217217132,4.82924899586291,5.40710965816247,3.95705847061835,4.55764041911832,5.49341682613788,3.53917301105455,3.92808729379153,5.13550209918122,4.86487458492018,3.90686322519463,3.95274563546679,5.44179744511646,3.85847497441222,5.40405085932234,4.46584759918429,5.46908613758828,4.14253768683702,4.34938936667388,3.74005043452198,5.57317658547256,4.65648114744299,4.84456812309631,3.87571816918307,4.43309193967451,4.07758731799502,2.88027111597821,5.23390333689452,4.35875168786986,4.3994629132352,4.12703269111683,3.91231837444614,4.17977666467782,5.42298958796689,3.47511701137582,5.0174509832559,3.68295047200262,3.71400943260442,5.22846509839453,3.61511944467143,4.47886681881614,4.37254235965958,6.42727110291511,4.24417812408425,4.2395884256622
MAFF,5.12693324200649,5.83794994636192,4.33395538974918,5.23643996836334,3.90223942658055,4.67601125968217,5.37237473476364,4.44521842437197,5.23933858572114,5.98838458901382,5.41622958152638,5.86262123725922,5.11620021174086,6.7384051533259,6.56692057642795,7.39180163082342,4.89096137387197,6.92317846764774,5.71343105589897,4.73382416816557,5.9557005694393,6.45548248398569,4.13942360531924,6.67410552299097,6.0220664423852,7.10869303695587,4.48934391777718,4.82075303801654,4.24790407639988,5.56107793675874,5.03693319145552,7.40146696237777,6.49123387648966,6.12009753637123,5.38400626548779,5.61308193512858,4.82988185672534,7.04703791647183,5.05790320431149,7.13544126350812,8.14859821582155,4.87701314483892,4.425380986592,5.87673251992495,4.3883961225081,7.80517512769999,5.50362357545674,4.01225341452018,8.65524070794921,3.91845895681894,6.22392172597747,5.05006915950377,3.80532834492715,5.82680264676768,6.39964890296116,6.96329325650802,4.58693987984095,6.28584477610362,6.31961790363809
MANEAL,2.62710872568831,2.30597471103746,4.49390462988833,2.25338184523649,3.87288978346943,3.40027357628598,4.62409493660561,3.5946858069064,5.16823828251443,2.27949179726485,5.11823655353107,2.67948191973556,4.51200001620752,4.31744447497507,5.14296308491956,4.92957601869947,3.66796075122458,3.02079471256851,5.18989765224775,4.11742141261744,1.78761707479377,3.20916956163944,4.02399801860211,4.44445492970546,2.83770389493233,1.74008059477484,4.72847499179058,3.07827843054286,3.34439642503623,3.23152680949842,4.24606015492276,3.25172795536907,3.0732379696897,2.30030191925609,3.37654692338073,4.81702660184982,5.75210027716366,2.48955777521411,3.12593340165785,2.85734325924806,2.26323932534011,4.5411096356323,3.06477301322311,3.11050641522672,2.97466926904093,2.3340573968918,4.63590511859922,3.95819336492073,2.75315612851333,4.29214409358516,1.90430018363007,2.84767180512161,6.93588166838506,5.02614480043759,4.35113846313722,2.50122512995174,4.67953209171262,3.58309407020236,3.67538573223493
MANF,4.93876591757393,4.48603542783713,5.53513718498032,4.75894974945481,6.05835471370829,5.8259664127391,6.47755062990005,6.46619435215116,5.95661319857773,4.81099217206799,6.49532965339989,4.79515436534209,6.2035069351055,6.25057653644214,7.53831944590415,6.77416767996879,6.35910850868343,4.68989263855605,6.09968109221226,5.85463784294604,4.73082201230496,5.08685046523664,4.3323153180906,6.82616166368728,4.75780618168547,4.67117967252705,5.5475001980214,4.93343764960184,6.22847396823795,4.72871789267661,5.93769470416312,5.39119653422582,5.28157727192455,4.94165355812083,7.33570119139415,6.88217170841439,6.31590233586279,5.60056708716128,5.85890031034873,4.66333291650993,4.69340143625165,6.34912308904613,5.66768778962823,5.4753310814802,5.33884376832437,5.12173985865342,6.15432149668699,6.11846749357224,5.49010452758142,5.90801271357354,5.34815286852167,5.80918766293014,5.8356561799869,5.74215574687546,6.37627828338843,5.12094280748895,6.57417815155779,5.57596451614707,5.42636806271035
MAP3K13,1.89110143072529,2.13379247465946,4.2255570429735,2.11261731538795,4.02263506322556,2.30487642685095,2.39942055380457,2.35161757321644,4.29967562357065,1.91372510699286,4.18099731145866,2.55383249695408,2.37766286024335,4.19353781445047,3.72624976496704,3.91255523127209,2.44481119185432,2.71714105051824,3.39649212984244,3.43583008536543,2.49504225938914,3.06241944052586,4.48645608077432,3.97137979325707,2.4291525614822,1.02709281710174,4.01330987196509,2.35288237277648,2.45823993012665,3.18708023532077,3.51222199900874,2.00370646867952,2.56778924943998,1.21870892786345,3.45374913702176,3.55511306678793,2.32240668061432,1.45633590659561,3.83396716666693,3.39200384296237,2.29610872598395,2.59730596183337,1.53149268865472,1.78873909092098,1.19914840605172,1.8891312812433,1.46592161767586,2.69520166937485,1.06571779284242,3.07703028805306,1.07527974447242,2.46443391978526,1.03343436433354,1.23211071317423,3.47777464975329,2.26811712662886,2.9836162034505,1.91026427698957,3.70211393274856
MASP1,4.57373093790444,2.58417041201483,0.322755162302891,3.57749410461196,-0.356623087847746,0.0211898987749227,2.2592203831539,-0.831886219203881,0.186286868763782,4.51304603667074,0.0438902411256434,4.75796805931911,0.999562859938707,1.54781632052696,-1.21187935738984,0.682873900487169,0.56969771473301,4.29204390129846,-0.571305420414603,-1.58448990618888,3.91742911170819,3.6315890365699,-0.814991517360907,0.552660253029172,4.47134337368659,4.8645579306809,1.49685376097862,4.63791105033104,2.06939306657476,3.23936732521629,0.242795461130388,4.89034216102133,4.35259416849492,4.33196003711646,2.0367434800027,0.979723895037846,-0.200497265924413,3.57961659116781,-1.22502868556781,5.0260195657392,4.8555740374809,-0.011379688982911,4.9203687290516,4.3202795397292,4.56140695363868,4.37531432066572,1.79483733848983,-0.840013827723796,3.77473223266165,0.751320772649043,4.41614130672926,2.60865984365362,-0.278438465666334,0.392179219459904,1.59442881286156,4.4699310786812,1.47362168933664,3.54552704531529,-0.0778105162615923
MAST2,5.1259153835611,4.75079721630958,5.27368334085713,4.6419731332179,6.01361310678585,4.88127297235494,5.05806304003676,5.8851265197527,6.12828946332125,5.13326836794189,6.03237672795145,4.77417970976088,5.087634305791,5.65845567252276,5.41032462557253,6.37444336879054,5.42850259162734,4.67358163937285,5.76439892877521,6.40567220121814,4.91491489350078,5.10626682389333,6.69829595918738,6.04252715974558,5.32857603203228,4.65047174009167,6.11497629992857,4.86107525594006,5.32151614685518,4.93356376425033,5.38546593089833,4.95115384917443,4.90996011948525,4.48653609843721,5.85844178129642,5.13304379184591,7.40033255571898,4.33699286068276,6.90195102437863,4.93408108294607,4.45718116896479,5.16531224656824,3.84416593044665,5.28714986595417,4.67573212485391,4.58561209227797,6.54603701982832,5.08197894197881,5.11369763211944,5.42959718559007,4.32036416770228,4.91308898928417,6.87701685139745,6.95681266434149,5.78512279808343,5.0110138854069,5.0464637446759,4.92852634404034,6.93597193442385
MB,2.63983861749261,-0.282572584614678,1.11285823081732,0.441127443324971,-1.09942107532524,-0.121071667943791,0.614191770322371,2.70161458271883,0.104910787445905,-1.9858338512456,-0.822134973867363,-2.97457458062877,0.456083902932887,-0.445409615723808,2.27051216790623,0.13092365134802,3.10531774388796,-2.60329795720353,3.69785117196346,-1.09185865995084,2.56707994956194,-2.00953184597409,-3.92627035887305,5.74680643669142,-3.35006092790239,-0.458622181364239,2.92072225941397,-0.372039782160328,1.17731751492501,-1.520867546455,2.50766113279936,-3.01128642353767,0.914444835048713,0.616239679894933,-0.319362754676855,1.81037478819737,4.16942713266198,-2.17743429598015,1.89176242511186,-2.60850707230989,-2.97427424248579,1.57035661417038,0.251406237868861,-0.286971371784749,-1.47520528291482,-2.60821749166372,0.318765829983888,3.95019831074766,-1.1082597508975,1.57516377986609,-0.680337720386623,-2.19163727560313,3.70442532914896,4.25060616078181,-0.577156173304757,-2.1916323739833,-3.07467224567913,-1.27762677148506,-3.92640931585669
MDGA1,4.4277069641544,4.4428022133011,1.62667869822114,5.01816030096305,3.22938223421227,1.89161037264645,3.24695769023551,2.04243125607222,1.48545368215024,5.39381247008318,2.59065465391424,4.75198453394418,1.23930950856306,1.63844960618957,1.11754350203318,1.34083865591159,2.03969307021438,4.93185556429687,4.69998128929701,3.34234450508875,4.54438614373984,4.17114212074249,3.54060386164876,1.78073194991509,5.07424100000297,5.22114048273008,2.0876655993134,5.39288115658752,0.866910184116622,4.28141554984185,2.00632345283339,4.65724335924884,4.95616152520867,2.93724146868116,1.68623314828524,1.92561257929327,2.85969139175342,4.34260337622233,2.96753378823716,4.98673534779881,4.27020855334646,2.94535291682673,3.85202839696398,3.88193165039989,4.3922116810296,3.52262724640225,2.19000964193324,4.50826235094988,4.70576483426548,2.01461037053692,3.36177818324159,2.81484098625931,1.62998570916356,1.77576122294773,1.94599173803686,5.7676439560436,0.592590085627808,5.25227761012705,3.25623989981308
MESP1,0.352535259787584,0.478620799856712,3.83405314547247,0.393499234413797,2.14159707944257,0.805701426268368,1.2871009480918,4.61844575723801,1.95545895398829,0.28471005774615,1.98811244559099,0.142890875085553,2.52755432602475,0.753380290058841,3.55235268965135,0.170114727720878,2.33973821125729,0.999078416430556,-3.08978371891314,3.68437906692485,-1.13489397172441,-0.504599120937073,2.83376884817557,1.78860959795729,-1.28769866547487,-1.86717478806868,2.62532138990364,-0.0664737798156861,3.38445532539407,-0.32962277865002,2.76341911549581,0.531619123724885,0.648027411096524,0.417919925817056,4.26548369322942,1.46886030880303,2.04179217237635,-0.369883963993031,0.513505054390222,-0.791798298644425,-1.62318034136607,-0.362927530233282,1.08024311725403,0.218593410761046,0.648079365946825,-1.07381182313754,1.1235370581187,2.6834733424034,-0.216570349592912,2.98386756286293,0.525437562267639,0.951241106656173,3.23820860440132,1.86305905541577,0.286562326941077,-1.7224678371018,4.85894004654588,1.20599791178831,-3.09023642057658
METTL7B,0.419994738260366,1.23003371304303,1.30068419464737,1.58708452327325,3.30823690122997,1.97022963460178,1.23172183709891,-0.415495226720248,4.2828244246156,1.07841960681633,4.25082287765589,1.95586891425397,4.18041618392572,4.0103077854919,4.09448892262303,3.47876482186787,2.65747436619205,0.680249583067101,2.47889341749897,2.37817488050696,-0.479653066363661,1.48982244367115,0.26933382529341,3.2784922353473,-0.406957174535349,0.049019216322886,4.26388816906745,0.275351349092302,4.83002467116582,2.25713373323844,2.65771920992758,2.20701863232266,1.76351668460631,0.44300294697183,3.40833494080884,4.39939846267729,2.74376414431189,0.331331417738395,1.1921493489487,1.16790851645166,1.02930081212539,3.96537328542212,1.17606036627142,1.92103390999636,1.85889482175515,1.24836724642172,5.30459834375009,4.52178920236885,2.14682143247102,2.44380596591331,0.10799567802001,2.70751003760361,0.0934610026563205,2.60863108700592,4.59421647597692,0.79372977790305,4.12809265115154,2.78596312407385,1.97121420387448
MICALL2,3.80383506138145,4.59172945478947,5.55212106201303,3.7904140693874,5.4135339576203,5.36387937843159,5.33456168968995,4.96013559724213,4.81173134142039,4.88887905499361,4.98243229891569,4.48355535325955,5.67833713938205,6.68717502192622,5.31546960791983,6.82487473075352,5.0123959300867,4.23436760928855,6.08140714356488,5.80868493075904,4.52242907656719,4.50945993982547,6.61727937500575,6.29087952094346,4.63888192531457,4.63132543490792,5.90492480379794,4.83767862242141,5.05627346060326,4.72118733432867,5.27079668622622,4.12110496038961,4.4382902257938,4.61105252366036,6.00510121893388,4.65067277848513,6.3826229734042,4.05322483825928,7.05264598917116,4.67425151775556,5.10587406873081,6.32945211343247,4.29136834595956,4.84721207504337,3.55867543827617,4.5458569517954,4.82722525516372,5.15293394596119,4.40649685966718,5.37197101744313,3.68215472341921,4.70231365311531,4.67550914362251,4.00813443035073,6.60036271696747,4.88376476054485,5.23819726272124,4.27168467392777,7.25837300071026
MIPOL1,1.55407375234595,1.53153446936374,2.66688491645995,1.65164035620944,3.52379131268549,2.46283068415855,3.28951286161585,2.7350870528664,3.40280721406805,1.20216685316753,2.69085456295258,1.81640565359537,2.17568949225399,3.31653300487439,2.92924251182263,3.74111812028001,3.03134743354898,2.22466027142253,2.32030059326838,2.26168004141986,1.72079131975808,1.88353128506397,3.03330019398113,2.96784784480006,1.57536908483889,1.84903695022493,3.15596268697273,1.8643858277095,3.5223775459308,2.40456870092526,3.92484302230409,2.02149773463007,2.06397280579307,1.93721326411148,3.03711197778795,3.19893012472717,3.69324530813087,1.653592008932,1.66408546080063,1.41508879238214,1.7944241871387,2.31867344902102,1.99252506582375,0.301933443826576,1.80854405052552,2.11719834220698,2.22956768611974,3.94012379298852,1.80875843682605,1.94510724139272,1.93597037412445,1.1531442700082,2.80271471026859,2.17865117873714,2.91757688998977,1.55147753283735,2.815966522843,1.96559369837532,3.00545064844574
MME,7.27263845757801,7.61972062876135,0.211761215688179,7.34211149913345,4.85090904691152,4.9007294455227,1.56134792687112,3.53875560519485,2.53499705284845,7.34364973139241,2.0724095895026,6.37360092399216,4.32666630334731,2.44026103288151,3.22034240215808,1.40680815500701,3.92308336841327,6.22140355094938,4.40825839487522,4.59217831669966,7.29244791707788,6.91957997936027,-0.173112555461555,2.63337847165181,6.45170684877196,6.01479963896103,3.56731053838057,6.24307456625725,1.82367168412332,6.58207933536906,4.3792127770619,7.1444735787866,6.94384115181766,7.9049523586924,2.46965668710862,2.49471916332366,1.02756883413773,6.38069627515556,4.57094969092001,7.2983128903404,6.87650180185027,3.58458211513494,5.87705731479117,7.71403855053473,7.41711892099016,6.61202411725367,2.42797282266745,1.81804134075464,7.26093220698412,0.274355356585896,7.41438932053705,7.40615397312604,2.66071076600469,5.69990383579933,2.65833992105273,5.98340128355269,3.1593654752975,7.11281698377325,3.14319150490082
MMP17,-0.46870707659305,-0.0423958331654551,-0.247852872146358,-0.412000882917238,1.46733310480787,1.24592951227422,3.141618473516,1.93763052816297,4.76913965947506,0.472484538632167,2.32703540552164,0.463062145558685,2.18821892016038,2.02022182009469,3.19673445602014,-0.162198284083763,1.21493912176015,0.39758798751939,3.6796282373276,3.24667189753138,-0.736228559211647,1.13708927211635,-3.74603581844623,2.87765664085956,0.0999788756179978,0.4631532006831,3.3835334008209,0.912825887667637,2.51796423911696,-2.50956760058263,1.18408599500467,2.02311868850788,0.889644811210379,0.0746936139545011,3.35914470584764,4.22772847502857,-1.25973603978959,-0.839271971118523,1.97473571471805,0.823303962465083,0.43055403589987,2.63414252489002,-1.11868480042878,-1.01662084961715,0.138049381352689,1.16184109027851,3.33738225972823,1.59141137398512,0.760240463329338,0.402825674732414,-0.203744926744404,0.278337828348988,-0.209945868972028,0.887611342067202,1.94124272401262,0.0562567151902673,3.12514126243705,1.42036686275152,1.51220660377508
MNX1,-5.15139720542188,-2.68033767808362,1.52535083024248,-2.25129065780523,0.869833144323926,-2.41632215187041,2.41070426987284,-0.596116588777058,2.13412953547274,-5.91166460786927,1.31618288617213,-3.36497487319553,1.23421320830754,2.41089242280969,-4.43769208845858,2.55042175546168,0.0855451993014226,-2.32618045236223,2.55098635131289,-0.7436736616922,-5.91128488954089,-1.50720595384827,2.30562073698211,1.42508729494294,-1.27399690199952,-5.24056244964428,-2.61171770198552,-5.34456955449784,0.805171299979204,-2.11962611662883,1.96366137447502,-5.15133485695304,-3.17712299823515,-3.84744257176168,1.03935214242275,2.36118165331478,2.95686143718525,-3.22873098360043,0.521959030853388,-2.49202298977559,-2.44587529165632,-1.78054349842728,-1.50226543215013,-3.36485613390632,-2.7056741751405,-5.34417086206691,2.76781000508393,1.97206781067946,-5.15144605721678,0.889597718897172,-6.03054613916442,-1.43420296828595,0.475182109890213,-3.49667185710942,1.67008154483811,-4.29591164937868,-1.37924257241133,-3.48197322849703,1.9409847034616
MRGPRF,4.19694732918446,3.90846644628158,2.49509784166141,3.67689353741398,4.8205556286839,4.85743504096204,2.0217644384858,3.51322731765859,2.62038626727131,4.44327310635726,2.51944285785569,3.84402149198712,4.0866941756775,2.99821185232784,3.46621262047298,2.7493113369715,3.33844861808183,3.58020934564652,4.01920929486181,3.4411641004054,5.03246165951618,4.88740102664477,2.89670375956528,2.63363216547928,4.77962445132908,4.44529378790231,2.42348191331371,4.71533666503137,2.12393197873252,4.22448396100502,3.20539499191605,4.10535359081044,3.29118323602408,5.02567758354725,2.08195870223511,3.22903274107673,1.58403642241716,4.45661202779922,4.05540861573611,4.53001975266455,4.63069977006956,2.71838944965338,5.15590928330585,3.55526456421045,4.06013604740284,5.02843171674305,2.36279129221128,1.74009280343015,3.41639760536741,2.80556010810721,5.68949294500018,4.53790390877111,3.03295985694579,2.61697372123111,3.18167055210554,3.85857084802106,1.73226879123843,4.25315462095981,3.93142959751966
MSX1,-0.583842346818321,1.44113163108888,-0.544547427657421,-0.458701933765391,0.317620837031427,-0.626737556300945,0.112404668131064,1.74328408647143,2.17816731978489,2.31324120639698,1.46684884670668,0.296646377251048,-0.0481892774705507,-0.39128755729616,0.127933966457611,0.660866606823275,-0.71517207959997,2.28199052262105,-1.69856558000653,0.238744933485152,1.24734355804335,1.77625957794998,0.693694808513805,-1.27606991508279,1.30150603148602,1.22997537842018,-0.90296378678765,0.97776710847705,0.198289689692399,0.86483037112758,-0.627416924468662,2.57159345145725,0.720680104461998,0.425506338519414,-0.579568673712938,0.787672760816927,0.507543712685766,1.90163074175675,1.64369590492482,1.08383568001963,2.53450248703521,0.0939345253140915,0.892229364024043,-0.67318563366453,2.0729327958015,3.95336508630924,1.15408127589103,-0.657637493952016,2.79445933097883,-0.39240093775316,1.56870515800794,1.28201530387901,-0.237542603182401,0.120362086230699,-0.0670967887741723,0.893365313441493,-4.22224257243819,1.38362643811774,1.03572163603802
MUC13,0.307209272049706,-3.34002734292079,-3.05060887491202,1.44749779611983,-0.896656347339889,-0.548835804077468,0.646343659808011,-1.37154728074476,3.99036434263765,-1.38912257264524,4.15203716742958,-1.72933045378533,6.62833822569493,6.68204003929324,-0.897147641831284,9.46119567307865,4.71373899134352,-0.94796682485019,4.07820733176864,-0.557767613246468,2.29919303604404,-1.67213897984993,-3.04924647505342,1.6169729736875,-2.67582848978602,-1.72922644634916,-2.82582570706874,-0.126442587039128,4.71490187569597,-4.70445816483896,3.01059178134575,-2.42231327662056,0.994597417833151,-2.05008833978567,2.55787244479394,-1.29002638569114,-1.37055014846507,0.32636560010707,-1.3189984401834,-3.90952437670837,-2.96839122085562,2.9710921743262,0.145078775545912,2.9868728209403,-2.18584909500009,-2.36007747782283,9.44275798021211,-0.0414788485749709,-1.31545160273687,-4.34709658139379,-3.03216177722965,-4.08645871238595,1.616919681082,8.51474540832082,8.08362924587868,-4.08645373397353,0.684557096501153,-3.71867011516674,6.71540689593695
MUC20,5.38913278677835,3.94178953960881,6.30403981026646,5.26799284144692,6.03078042981335,5.39270072815803,5.52359347615346,3.12616932223795,3.56510140137972,3.5315830660211,5.43151990733584,4.42393807585685,7.3166512431323,4.66558442846939,7.38290466395768,7.35114433353915,5.86935700316558,3.92319606552463,5.57736542006701,5.96180692259701,5.87011573152234,3.23699103317571,6.20568798999226,7.73836559941967,2.85152911632615,4.37602173364974,5.16785866874555,4.30825739783087,5.89165211315129,4.95998660530985,4.82699495960961,3.83521425768004,4.60168253616852,4.59699047083871,6.83110164113173,5.01139629044241,4.93866485920945,4.23355336625108,6.27333746456997,3.69735883112038,3.10902330756515,2.93190907335681,4.18788484365988,5.32240773782457,5.45677610614228,2.83428208535186,7.80856019225173,5.42607675617313,3.71234035167933,7.63428078052824,3.23192979593034,4.66748070023367,3.9587484738757,8.13007296032482,5.52992511192218,4.20569277219155,3.86838507515822,3.14839808194848,4.58496995278956
MUC2,-4.84594426558409,-5.48437832408181,-4.45400074447477,-5.92580084198584,-5.91972498876315,-2.27497670565303,-3.12739770267653,-3.11873470307876,-5.91919561229983,-2.10007467619841,-3.07030451986857,-5.925943970039,-0.580098481942919,1.35944848828045,-2.02246864352557,-1.21565346869467,-2.15760506281358,-6.09086947019988,-5.74899354561544,-2.81042618439045,-5.48395613012456,-2.94637611644013,-4.45263770346828,-3.37245321683533,-5.54514325357118,-5.92584873451404,-5.02349386878976,-5.54538126521855,-5.75107632115886,-6.09097443763193,-5.75092926926494,-6.14262220300305,-6.14296306497497,-5.44181411823746,-2.02727904276921,-5.92673375229799,3.83158732080649,-4.09714871210094,-5.74906516009396,-5.54512839768992,-5.92567379772477,-5.79331696442926,-6.09096026262061,-3.60932766250738,-6.14290462339951,-3.41786081961484,5.0255843848149,-6.28036146769362,-2.54916374705647,-5.75109858045677,-6.09077318873685,-3.57358332935498,-5.9210289644426,-6.27658706284429,3.1637015670624,-5.48428592180366,-5.92453884824233,-6.142862749998,3.6496068325546
MUC4,5.77225638727328,3.68361110787869,4.37331787910992,5.31092214867931,1.56055573536003,5.53405940916723,8.28949512072143,8.09340616327194,2.99823758118725,3.970648363183,4.04455602594945,5.55865712450089,8.03714236792855,3.67651412920775,7.80159360123434,7.29314749563888,7.01270351354983,4.41619214402296,11.1429829632591,3.01417425583163,6.45914136151958,2.6341903884486,7.49040094457667,5.10880472514125,2.20345066932105,4.64640748141745,3.16082595846308,4.23069433030643,7.16792443339917,5.99308040402402,4.69420371282544,1.38365803223612,4.79749375029852,4.7511251020372,8.82661458249883,7.63287913683191,3.94710581524317,5.29229450332458,6.18595659917961,4.16436104226339,2.95256254382046,6.16764315910602,5.06690440634493,5.62783499887437,3.32008193415059,1.12942768880447,8.27007806975675,6.17519641145777,4.53136886749327,5.26266964760881,1.77635719446654,5.00064431005045,4.21028645884279,5.90373462794582,5.36180533702883,3.56749289200314,3.06168233312381,3.26345190098502,6.81722727824989
MX2,4.2338289107699,5.38491361956465,5.00275997859588,4.31114321001251,5.74422597561743,4.78397618302943,6.67255958802885,5.06025228913307,6.43910891488119,4.76424753516539,6.54805630344257,4.47584187255841,3.88686203409985,6.10500274936664,5.86538351639481,4.65370778980891,6.25021552356779,4.36049337193118,6.42020591624227,7.10306084903671,4.08607761988857,4.91785936890766,5.0527136219845,5.89063771239148,5.03632911373262,4.10722127505065,5.65797831251176,4.49908404082645,4.09237457893143,3.62187317896469,6.38629640738075,4.70765669167895,4.14712004586495,4.06696041620891,5.68685897044999,6.0971740339076,3.12631373626841,4.39836829808128,5.78864252834359,3.89230235284075,4.6805083064823,5.98348028432648,4.05203826400454,4.52783028598576,4.54737914582739,4.43075970447823,6.110266319325,6.41871089620552,5.3773044569391,5.30728066445419,3.53574789368317,4.62563771265244,4.06632630325048,6.14959906319103,6.29579978864808,4.44702803517051,4.94488762356383,4.16026724418426,5.44555407535028
MYBPC1,-6.1355142074271,-3.24447672897542,-5.6270982898631,-3.85554003412146,-1.66879358125108,-1.24744284303505,-5.94786539182464,-6.40544272286953,-3.00128933459013,-5.73417436365991,-4.98896218783334,-5.77741197541573,-4.15894162004782,5.6834055962474,-0.921653136856494,-1.97916946970343,-1.77977687634717,-5.38622060846598,-5.62534264307167,-3.22713006613998,-5.7337749468189,-4.82236828531232,-5.62571788140707,-2.16272074854483,-5.9808924430422,-5.77729623440375,-5.51095770123528,-5.98103940619903,-1.44782955940308,-5.38637323054209,-3.7034282424554,-3.80938135501309,-3.80972656014349,-2.88067687966135,-0.772428964155399,-4.24857537982264,2.97366541413661,-2.06275259156781,-3.70154038137833,-5.98088327009948,-5.77708363137533,-6.13742752717147,-5.38635262015262,-5.7772337563534,-6.1357511873128,-3.65450498332185,1.94437812790323,-5.47211144896617,-4.82230378273896,-5.62747449961992,-2.47360687783879,-2.0247183530347,-5.94296800903643,7.75247833235729,5.59541345206928,-5.73406827778807,4.47546761412483,-6.13570878037327,4.86472937508633
