,logFC,t,P.Value,adj.P.Val,B,direction
EPN3,4.62961313603919,24.4133317815371,1.21792659943734e-76,6.90723241872203e-75,164.06309156725,up
CCDC34,2.99355382114565,24.3605817495237,1.94368421902146e-76,1.09755051744225e-74,163.596484315642,up
E2F2,3.62910238634317,24.347510089888,2.18247793441684e-76,1.22707940416092e-74,163.480813865345,up
ENG,-2.96323407886126,-24.3457668805176,2.21646843277456e-76,1.24084181275156e-74,163.465386994571,down
CENPL,2.42110935245897,24.3061232505812,3.15016204991609e-76,1.75601340936348e-74,163.114470519717,up
GLIPR2,-3.02467953924468,-24.302848650398,3.24299852464522e-76,1.80007118108392e-74,163.085477443609,down
RASGRP4,-3.57007237464832,-24.2393564076566,5.69656208603255e-76,3.14855745128002e-74,162.52310956115,down
DLX5,7.01473067465261,24.2165563110365,6.97453386421505e-76,3.8386421824819e-74,162.321064788366,up
UBE2S,2.97141793110895,24.1816065898997,9.51266449705408e-76,5.21357965124258e-74,162.011254846545,up
DSC3,7.79055852176696,24.1709917937976,1.04532080695337e-75,5.7050897932635e-74,161.917136552458,up
TMEM132A,3.15730756249762,24.1529856341737,1.22665057047647e-75,6.66684585053962e-74,161.757455675733,up
SASS6,2.26005890395505,24.0961126812217,2.03347653430101e-75,1.10060862711296e-73,161.252888854029,up
DTL,3.32616971757635,24.08711623423,2.20280648274666e-75,1.18733089921271e-73,161.173044764563,up
GIMAP6,-3.34994787827865,-24.0700822346735,2.56305354720419e-75,1.3758218300301e-73,161.02184505015,down
ECSCR,-3.6948057075127,-24.0605004185908,2.79103869151633e-75,1.49206183164504e-73,160.936780993715,down
LYVE1,-4.59942108553055,-24.0332364188307,3.55704964922613e-75,1.89380227038799e-73,160.69469138433,down
TRAIP,2.94767560811549,24.0195166887555,4.01885952850117e-75,2.13097575974672e-73,160.572840072054,up
FAM131C,6.37878435166476,23.9718012557712,6.14521271948543e-75,3.24526942157765e-73,160.148914069989,up
FGF11,5.18847673489367,23.9657369005829,6.48611022627822e-75,3.4114847496602e-73,160.095019652693,up
AOC3,-4.33464833424909,-23.9474013321366,7.63636989145816e-75,4.00035376964579e-73,159.932048236455,down
KPNA2,2.67035020820756,23.93573280376,8.47258418338408e-75,4.42065552352248e-73,159.828318263497,up
DSG3,10.2602084917272,23.925055232398,9.31788291970204e-75,4.8423292750834e-73,159.733386062834,up
DENND3,-3.00150403273791,-23.777019357676,3.48673567901116e-74,1.80480080146911e-72,158.416096099083,down
FLI1,-2.88129178244105,-23.7744642434354,3.56712915778934e-74,1.83911591834799e-72,158.393341103251,down
PRAM1,-3.90777931287153,-23.672942270698,8.82845400963557e-74,4.53379346857033e-72,157.488718319827,down
SPOCK2,-4.30766509380821,-23.6662285776746,9.37402896189666e-74,4.79509152074432e-72,157.428860829018,down
GRK5,-2.93826174854659,-23.6258784167258,1.34424591720283e-73,6.84935302499755e-72,157.069020199911,down
DSCC1,3.01920174823952,23.6105121808062,1.54210820930982e-73,7.82694921487831e-72,156.931944700509,up
TNFSF13,-2.6614115579986,-23.5448914259991,2.77265635630437e-73,1.40180346944318e-71,156.346322024036,down
FZD4,-2.77543959517848,-23.5356722940768,3.01095677771066e-73,1.51640618565474e-71,156.264015095823,down
CDCA7,4.11118954266403,23.5202586119024,3.45605955875442e-73,1.73387849555356e-71,156.126386582663,up
