,logFC_edgeRTCGA,FDR_edgeRTCGA,logFC_edgeR,FDR_edgeR,logFC_limma,FDR_limma
ORM2,2.47526471400276,5.894785117932e-05,-0.393986438885761,0.624631982936368,-0.401854914235115,0.62786767267671
OSBPL3,1.03921670087792,7.60229854928768e-07,0.766257097356474,0.000230861674270352,0.783200533606733,0.000595803614761307
OSMR,1.00847252906284,8.59569333338717e-06,0.780679560279146,0.000580932751897791,0.768524787655421,0.00219074462687955
OVOL2,1.16916330357813,2.34464984537873e-07,0.875240881115592,0.000136484573488102,0.818461057293051,0.00102076154837103
P2RX5,1.22396652643436,1.00484769092429e-05,0.754961026008716,0.0064755388818876,0.768317541733664,0.00638971804918833
PALM2,1.23814705024149,5.26414152230519e-05,0.875648760254251,0.00336766825317195,0.834663722718118,0.00528057350895469
PAPLN,1.24852631212145,0.000117527440777559,0.293300414250817,0.314659300996519,0.358794959429008,0.233524484571482
PAQR6,1.31735632180206,1.12958939481573e-05,0.986417333940139,0.00177332373852105,0.958316116028068,0.00306425484230523
PBLD,1.30463661828737,1.55303691655671e-06,0.592022744222313,0.00816503394075283,0.655996792988659,0.00662262432020729
PCDH19,2.20032268000432,2.32790389228094e-06,0.670223798654489,0.100559726838562,0.815933076032742,0.0481571008686812
PCDH8,6.29902762568105,3.08680928419014e-05,2.08289958681303,0.0357004609273301,1.37306896935728,0.0354271207864937
PCDHA11,1.28515676366576,0.000766764009038921,0.444542637068795,0.27581792010536,0.439558074273753,0.302921028302934
PCDHA6,1.14684173624796,0.00166363875531584,0.541570711571869,0.141745663598497,0.560128677514539,0.145202543902271
PCDHB13,1.35226566276528,2.4134389803474e-06,0.898594074904333,0.00166299089613941,0.844767046783974,0.00523639135002126
PCDHB14,1.14942428977015,1.21313433332966e-05,0.693853905539942,0.00883443482987568,0.732674418244251,0.00786020461285467
PCDHB2,1.45462092123135,9.3172132768797e-05,0.47503586433116,0.208111492141027,0.637029178020393,0.0968525827264613
PCDHB5,1.09333132827977,0.001124824703196,0.106597573821985,0.779807720751061,0.188043895859115,0.601007589057473
PCDHB8,1.77533396554882,1.07603415340677e-06,0.931184516014787,0.0103094739957733,0.927255382056838,0.0163436078446163
PCDHGA4,1.5273969335035,0.000886847052379845,0.00782812087491939,0.9867859278476,0.0682360183672186,0.862868388068912
PCDHGB1,1.55396304269017,0.000204903664409541,0.544102341880172,0.156628948015483,0.571016595627227,0.118056381902535
PCDHGB2,1.19209462566197,0.00234625793815717,0.0764494581188852,0.859513526007323,0.056580472068092,0.890229149613014
PCDHGB3,1.92171220377201,4.98006540584686e-05,0.413395009501837,0.408513784402216,0.351996712502891,0.47478728969352
PCGF3,1.03657263572321,4.94745535847048e-07,0.804541104749411,4.51230651156543e-05,0.799613438957993,0.000290147425970495
PCSK2,3.46648877281215,0.000163975986334906,-3.14593657010011,8.32042914468545e-05,-2.27509661409461,0.0120849164138543
PDLIM4,1.13407841158948,0.00149912272849239,0.842503778750342,0.00874502969720178,0.908638940740401,0.0112821015778103
PERP,1.20527559575834,4.2307442352506e-06,0.823541951723976,9.33542629711972e-05,0.83985014363835,0.000454238390042974
PEX5L,4.37966546683914,3.14744343096021e-07,-0.0871972019419441,0.877682867578307,0.180648662583036,0.780049107664016
PFDN2,1.15735061071303,2.94261790711926e-05,0.805796490584267,0.000336100389242196,0.823654795578245,0.00255145694495696
PFN2,1.30772031619183,0.000173359946193297,0.680879173065638,0.0502877818651163,0.793115206575997,0.0312251217011489
PGAM5,1.11547330304213,1.00873103884725e-09,0.962082231457371,1.46506087852423e-09,0.953875012009585,8.64030831823274e-07
PGBD5,1.36059840371616,0.000583142579547331,0.191197693752126,0.6171616752074,0.312682507641319,0.399373322875333
PHGDH,1.14495832405337,0.00693391167245928,-0.319624277904097,0.456630999095485,-0.183802995241183,0.697167517812149
PIGL,1.12801955555435,7.43499758207913e-07,0.833552978964139,0.00154842971726978,0.791599250968749,0.00249452764173883
PIGR,1.50291709104292,0.00685806879950343,-2.20666509920476,0.00339387342045238,-1.96124759507923,0.0135489588832953
PIK3C2G,3.778902915383,0.000143410365410107,-1.56052864121627,0.0743892699828925,-0.356830350474402,0.692713881298869
PIP5KL1,1.04401440499882,0.00160805023296052,0.389734423972613,0.252722441847305,0.363562283135085,0.302575776933375
PIR,1.0382775920048,0.00142673570251241,0.440426565634334,0.1835019661725,0.423119691175349,0.222176394351924
PKP1,2.31026156243422,2.00704020718504e-05,0.679933427354996,0.259720239116692,0.766127996319642,0.202247826174117
PLAC4,6.79829166296143,4.56991867300455e-13,0.790456164913401,0.350569016539357,1.52106106083309,0.0778077202027849
PLAT,1.82707951358492,3.5279561520912e-05,0.395414646648954,0.343980573054462,0.658944118219442,0.137029147433417
PLB1,1.12063788865348,6.15757881780616e-05,0.672656737543706,0.00880894691699734,0.702607005143825,0.00658419493965504
PLCH2,1.26179902285179,0.000795644638122969,0.511398419492379,0.246682157740956,0.539823816669357,0.190139671264362
PLD5,3.09260672636324,8.12785555022233e-08,1.30923873903515,0.0453774314573192,1.03511987353121,0.105736309482541
PLD6,1.08422476513312,3.95157271612413e-07,0.947644864650783,4.17218145496657e-05,0.906246372151744,0.000229014535305656
PLEKHG2,1.1917598945078,4.58633407459981e-05,0.928200288261379,0.000209972405112023,0.941487895560456,0.000984888731575469
PLEKHG4B,1.68019214354423,8.54322907750571e-05,0.611973503837585,0.220760561217162,0.513104908994769,0.301310153764555
PLEKHH1,1.11716327451347,0.000485249856720649,0.744901124239047,0.0373248092443307,0.669117638358332,0.0726210854126983
PLOD2,1.50535614466876,4.25804366033415e-07,0.940986736649015,0.000634076240944416,0.992530306185539,0.00139649041896069
PLS1,1.07648415021594,2.32974271429244e-06,0.711808766615519,0.000206384460723285,0.72860772164409,0.000706983473866059
PLXNA4,1.29445145525806,7.94242714171464e-05,0.343080436199416,0.275004975598033,0.348343507961311,0.246912205181124
PNMAL1,1.35760545526786,0.000176112056977353,0.696302202389863,0.0439160294090387,0.671750669347452,0.057226319054173
POLB,1.09179985493054,5.94512275108848e-06,0.858963710300381,2.69260785942496e-05,0.869334905726918,0.000264756161455612
POLE,1.13387004774347,1.74085126898047e-08,0.925456846049438,6.14190220886576e-07,0.923550799586008,2.37171834312239e-05
POLM,1.15352786565038,4.56738508800044e-11,0.987515661681873,4.61521634792857e-09,0.970261107229684,1.45361884737998e-06
POLR1A,1.02443413687235,2.87231642053265e-10,0.935165292805355,7.85085665111056e-13,0.925289914977494,5.06856586276404e-08
POP1,1.10977391931476,2.98131015990837e-07,0.925163190859445,1.36702201486765e-05,0.930858179693418,0.000100239351348667
POU2F3,1.63650708312531,5.44487658091355e-06,0.660077981275343,0.104893385095723,0.64842921056292,0.114375305665172
PPM1E,1.23986257441869,0.00347623014918401,0.332250589590107,0.416496052206167,0.372085583694599,0.37590169011861
PPP1R3G,1.27512768153409,2.82813745097885e-05,0.892810346744763,0.00466588187603124,0.769333582932823,0.0365979297308301
PRAP1,5.49716908363604,9.3670281028415e-06,1.51881694296259,0.0893227855220871,1.21119261943949,0.0724906631940979
PRDM8,1.45231594553518,9.32570392054902e-06,0.746283441783361,0.0115271019980326,0.7738313935697,0.011822231164511
PRH1,1.35475597764541,3.04432238539787e-05,0.569478017952539,0.0936641595339993,0.519458501962139,0.105295942368293
PRLR,1.84266566984526,0.00011366370041161,0.142411209755309,0.805523702683497,0.426926128355632,0.424059372831487
PROM1,1.76877266711159,0.00153058510576186,1.27085312493613,0.0840326666626626,1.37038017554868,0.0793550842982007
PRRT2,1.54412986790696,0.000178173734571971,0.336036462343821,0.449927690288518,0.419013554936285,0.32797747881005
PRRX1,1.22783131962907,0.000304297384601803,0.52481162943648,0.0690407485968006,0.605646758064712,0.0518306511038824
PSCA,2.57820129880099,0.00119091576477682,-0.743056542051806,0.390613270869295,0.00211104579904475,0.998420078147388
PSMC3IP,1.04474373463333,0.000387494262665164,0.574582954667314,0.0502877818651163,0.629027024095205,0.0375244599313233
PSMD11,1.00789537385586,1.75939943875239e-07,0.89420817338061,5.14249534713084e-09,0.905457403720581,2.59455169041373e-06
PTHLH,2.75585258436793,1.06065451363059e-07,1.10933812872079,0.0328831020704581,1.5208314296892,0.0102199217092051
PTK6,1.66803033544088,6.54099888553157e-08,0.937788274531073,0.00370308101280989,0.848699646625364,0.0176562698377327
PTPRZ1,1.90737560115124,0.000178966780239538,7.68725445884234e-05,0.997791435221952,0.0283057168999543,0.959084531219331
PTRH2,1.01055349487424,4.51169147503509e-06,0.970292703532944,1.08519633221128e-07,0.980661249503048,6.58013043956631e-06
PVRIG,1.05320716743246,0.000906525947123309,0.344158417935383,0.257339595759709,0.370245292911019,0.198814183286232
PXDN,1.10501003034444,0.000446850106786596,0.647407317503302,0.0499707091668894,0.712632206946219,0.041165754898854
RAB27B,1.73461503972892,8.12907999665424e-07,0.806747654522349,0.0255463247233714,0.771004673136398,0.0407795172569539
RAP1GAP2,1.02917196430118,5.72449962626281e-05,0.598370238260017,0.00782848823848157,0.635455048048937,0.00886565345452641
RAPGEFL1,1.48561050880251,2.86760134339528e-06,0.735918838385853,0.00532754567678061,0.843421170210838,0.00446015774294023
RASD1,1.48699475749892,0.000169129494447372,0.656097522237076,0.0649125012113107,0.773673351231847,0.0422470321363054
RASD2,2.31085902577129,8.006690521723e-06,0.0395109920842996,0.90263115628483,0.145645350589668,0.679344657871092
RASEF,1.24411404468359,8.60636125346894e-05,0.543048239520283,0.0543514687055266,0.526199758689468,0.0714443355202922
RASGRF2,1.01073981101606,0.000386301537091656,0.619016496978177,0.0374016523204333,0.660414818830006,0.0285910649542191
RASL10B,1.27010200572129,0.000527120835186435,0.682286254611565,0.0630276112919503,0.884195012928248,0.0245455853322738
RASL11B,1.00090038234435,0.00357628191705139,0.256370059428912,0.475812799361115,0.23738607879796,0.504577931184425
RBM12B,1.07082296982986,1.65047404181515e-10,0.892697400782677,4.81391815111218e-09,0.883883621282638,1.3192452800427e-06
RBM15,1.40045498352693,2.5376280601561e-07,0.75540851705462,0.00306583057731998,0.768628049989245,0.00595119951473545
RCAN3,1.03982499344346,5.7639630509841e-09,0.824398773126495,7.92202748924407e-06,0.830924840269466,3.9839864671456e-05
RDH10,1.26907311291269,4.52840535660968e-07,0.710060785664711,0.00153507516748782,0.770823862299487,0.0019480307618152
RDH5,1.20538136798605,0.00108633682695014,-0.083014336560103,0.820307855692402,0.0356915854053308,0.924396891697361
REG1A,7.42226301439815,1.63450057913098e-05,1.2156879626857,0.271629980812861,1.75722991991918,0.0349824166172401
REL,1.06770527418625,0.00139112255029393,0.444930768314534,0.136541806258637,0.48765350768305,0.107283770159399
RET,2.68101471026581,1.76863725587422e-07,0.908292506272913,0.0133746864290539,0.934918429010363,0.0141157210276494
RFC5,1.16071760280608,2.15183858417294e-07,0.909176622912849,2.63822788679534e-06,0.935526864665867,2.73736947548128e-05
RGMA,1.00889110431898,0.000705135081828132,0.574870059283885,0.108170808476847,0.583343548476578,0.108658205508645
RHOD,1.03620433674495,8.90501118407603e-06,0.820353532842892,0.000228635970751856,0.818573544865167,0.00101365661013889
RIMS1,1.56874206965488,0.000683475349118839,-0.321202979991623,0.508225708682714,-0.238721928708871,0.656031618318671
RMRP,11.0183903180927,5.18877333785901e-17,0.484793748063389,0.60959365952625,2.04216998749778,0.150614394031438
RND2,1.15140975455566,0.00160546200271258,0.221161942460611,0.583663679820561,0.261468243740249,0.504048078616884
RNF138P1,2.32458136597562,2.36240922062688e-08,0.928607972105092,0.0200693218608955,0.921758772866375,0.026793308517517
RNF150,1.04449940689008,0.000501372978252408,0.444752585508255,0.21484968577894,0.402144972168419,0.237267705229097
RNF212,1.44356687380412,0.000575435297601306,0.519313855248238,0.267787546340128,0.436650185027732,0.384957653826133
RNF39,1.69715944372031,1.23741506193253e-06,0.919666884949799,0.029123873877137,0.901827446705872,0.0310380451202498
ROR2,1.10375155437261,0.000131016852023867,0.658163090198554,0.00821849830963588,0.73236477271726,0.00496708191673264
RPL19P12,1.00296170697101,0.00537987210849824,0.83853498808905,0.0200584826105156,0.807110320851008,0.0383951814423779
RPL22L1,1.16122206424292,0.000363289740004762,0.743179531323833,0.00583522828175518,0.789133055167829,0.00834196000190368
RPL32P3,1.06722662704752,8.08406914652558e-05,0.543950777618901,0.0427691201081679,0.555133299264356,0.0364219917779838
RPPH1,9.92093407767529,4.71852473894925e-16,0.446746801197434,0.639433777426343,1.90218130656577,0.1620787307013
RPS6KA6,1.38165300404067,1.85538971168531e-05,0.919726661639603,0.00876197316111142,0.913564982083848,0.0138526554040996
RPS6KL1,1.05733114631182,0.000173552286234966,0.668112855759676,0.0176897362092773,0.647397451089901,0.0251974195377391
RSPO3,2.18195590701918,0.000304616962811599,-1.41929772943108,0.00338840374747448,-0.856863319736078,0.1433675333284
RUNDC3A,2.80762598695208,1.05952412884967e-07,0.823099851407083,0.0358892462773255,0.937868013933562,0.0231438042583858
S100A1,1.54195327756351,0.000746545497600934,0.24702039668711,0.569599655019047,0.270756366739998,0.528468356316159
S100A16,1.1432975676472,9.6211675023815e-05,0.602387400850959,0.0534579453118548,0.643507192979085,0.0478943229432538
SAA2,2.19068869560885,0.000341267517835349,0.517905111322045,0.559307055729675,0.613126452184044,0.412303731892612
SACS,1.00095083341537,8.78508005079629e-07,0.86982060858641,5.6810810845714e-06,0.858135003827705,0.000115115877848227
SAMD11,1.35477685199753,6.29093295142967e-05,0.807132460993177,0.012279612465573,0.764484971325722,0.0170200721516413
SAMD13,1.01710731961373,0.00393479938305197,0.391289770010067,0.356843717179882,0.20837074075721,0.661133407506583
SATB2,1.1906419184111,1.45800718252677e-06,0.98721167965137,1.66589870713382e-05,0.981905403392644,9.71558491039482e-05
SBNO1,1.01034474592296,8.52787667589506e-07,0.819232072784991,6.5766483237679e-08,0.813141576734933,5.17453453201278e-06
SCARNA10,10.0483392589386,2.11170397681114e-10,-0.142417975295315,0.867715876436187,1.47114016106876,0.318970828876466
SCARNA2,7.91057743016112,2.14754834344381e-12,0.521492413139065,0.621097808991441,1.84355411275029,0.134086331078684
SCARNA5,9.82256508536671,5.24323260198518e-09,-0.782191590191526,0.472743523514298,1.21049069045684,0.364502422036605
SCARNA7,7.25029365584509,4.23065691622178e-13,0.310224194449042,0.778445473628453,1.10441083168349,0.308230835250238
SCG2,3.52235762771215,1.70163626042705e-07,0.116519306607106,0.805523702683497,0.378637135381021,0.464310837730018
SCG3,3.19973978028122,5.80576629105299e-05,-1.38165081504302,0.00279822176987456,-1.30891404537253,0.0144918976471236
SCGB2A1,2.67092395923646,7.16851772507118e-05,-0.229301164814856,0.739270916872896,-0.0719131077767425,0.923991503277553
SCIN,1.32534022179525,0.000232033181831757,0.373283767206486,0.386891911722006,0.345797205805232,0.449043865530689
SCML2,1.78393093235861,3.71402467577533e-07,0.934824999369652,0.0190553486034722,1.00880864560953,0.0159882404729895
SCRIB,1.00275179428948,2.03093626745041e-07,0.860347845398113,1.10997417724469e-06,0.874793428330656,3.0695452323112e-05
SCRN1,1.15812815838475,2.17694271016793e-10,0.940728862813783,1.10025502111101e-08,0.946655100512173,2.95752388489971e-06
SDCBP2,2.31897113108648,3.50695259952125e-07,0.255920944955746,0.562680658474755,0.426544211146834,0.346192169681439
SDHAP2,1.44100900972371,8.12384638249909e-06,0.638179563714307,0.0242048585558347,0.651539411425119,0.0234313139872802
SDK1,1.52499811535905,3.02010294588774e-05,0.477089044566814,0.199134259028775,0.586226554029747,0.125699651103228
SDK2,1.25617064431346,0.000282933310824031,0.494964795568667,0.161765793597936,0.470472008920316,0.191054384364713
SEC14L2,1.57008989577648,8.16178997288644e-07,0.893547415039698,0.0021593829586875,0.877900468237106,0.0058823327233519
SEC61A2,1.05271569121636,9.65033247291401e-07,0.976913518684983,3.850328796709e-07,0.956096271994062,1.15014645809679e-05
SEC61G,1.18018130341781,0.000242194426843793,0.575835021836778,0.0356262265623898,0.572443218632634,0.0734123295021024
SEMA3A,2.01604341720219,3.82756617576091e-06,0.39590705581069,0.362670688002406,0.636523161480288,0.162944974844266
SEMA4G,1.14364303241068,0.00139877477412341,0.133346946164608,0.68951747425942,0.185865408071301,0.588800815535089
SEPT3,1.90989477247902,2.96091689678522e-05,0.896524498417792,0.0269031204635133,1.01545837932815,0.0174481394984268
SERPINB4,4.06058738535156,0.000570716879748807,1.19096469479901,0.468076065999876,1.77420535989495,0.0716626491289901
SERPINH1,1.07122691809434,2.81715362049482e-07,0.88205217671298,8.9611386257764e-07,0.917631559152759,2.01210819316318e-05
SERTAD4,1.21068287200762,7.9013217160922e-06,0.755305127189004,0.00340397441151856,0.761305484823531,0.00510482896959021
SESN3,1.15585921748388,7.13252966921477e-05,0.592590773937178,0.0623368854143974,0.586642251067564,0.0671067442993334
SEZ6,4.94841480633904,9.18843663989153e-07,-2.01716723971794,0.0281298261599896,-1.08397436924141,0.158833515509694
SFMBT2,1.1232291131047,0.00265912966509456,0.18495094981115,0.584068807620333,0.206362102452571,0.525059430024014
SFRP1,1.80766573028944,0.000417194360602212,0.0157712951332858,0.982588749592655,0.465908794887925,0.481604006658667
SFRP2,1.46404920905738,0.00282861126120217,0.454065717691224,0.440901729621678,0.646309685155218,0.261308850467213
SH3RF2,1.07706992467814,0.00233628842641376,0.0784281498563619,0.872675751314746,0.0987043808342349,0.836183834666616
SHH,2.00529734537345,0.000211966809826424,-0.60359880471835,0.24844731325121,-0.853219157731773,0.158717896356747
SHISA3,1.87716436054546,0.000464976207000163,-0.904542913918084,0.114005898282604,-0.492495749695974,0.462033381315668
SIDT1,1.08660369601688,0.000132519546188446,0.385230898167653,0.259130613990004,0.382534438743883,0.253149044189672
SIX2,3.64104096048598,1.48055756392735e-07,1.1024181005386,0.0803415044945566,1.18596716648962,0.0607554960729633
SLC12A2,1.28268802247267,3.86567289695785e-06,0.634941618077004,0.00644532679587495,0.655223713113602,0.00856474351026852
SLC12A8,1.23016541004122,4.44499335967493e-07,0.93866253523916,8.80760711410583e-05,0.973513512500188,0.000279713048539856
SLC13A3,1.32115071819538,8.22225599050395e-05,0.307296148686607,0.305691335014449,0.355429236999188,0.218474604424299
SLC16A1,1.13360054760371,0.000272862774007247,0.503593767735722,0.110555029588617,0.571388680200267,0.0798957189455641
SLC1A4,1.06006616038324,6.53649364291902e-08,0.919206309208146,1.34929355051713e-08,0.916070171924975,3.26876393510418e-06
SLC1A7,2.20564749166539,2.6327065066085e-05,-0.254020792622632,0.626147683382197,-0.0401393538542462,0.941463292187143
SLC20A1,1.08271283740598,8.70572572703627e-08,0.971508919746923,1.14696873273616e-09,0.995200178773838,8.18340347539304e-07
SLC26A4,2.5810474945982,6.15119447861983e-06,-0.220052118197464,0.61209642442546,-0.054087394563074,0.913599847773183
SLC26A7,2.65189098868591,3.20558296007758e-06,-0.0277228052601024,0.942387623324503,0.197448160126689,0.649453390835507
SLC2A10,1.13548878502037,0.000165059574501519,0.315002097964455,0.275730232794153,0.364256896674132,0.2145702283844
SLC30A1,1.15498435912647,1.10266601202904e-06,0.960419529645027,3.67681052169904e-06,0.950487473310715,6.5263715366077e-05
SLC30A4,1.17372077666576,0.0019047743819366,-0.143323124942281,0.699706540945375,-0.10596715351121,0.773264077282895
SLC39A14,1.85202402845537,7.52586503838143e-08,0.887134928687533,0.000597454221900635,0.998006598467019,0.000802585744436029
SLC41A2,1.37325796731838,4.04323710619631e-08,0.885997149392725,3.11747075052721e-05,0.893231812240027,0.00025980703697838
SLC45A3,1.34036971039541,2.42051236752671e-05,0.609559412776379,0.00379096516528548,0.637118504735729,0.00462375465218632
SLC4A7,1.2321813612701,3.08702817674623e-07,0.956377792708656,1.70272294647338e-06,0.959720375164124,4.29422863252901e-05
SLC6A3,4.70567501295268,9.74099630466292e-09,1.21133173093027,0.145399532085484,0.885292566280016,0.211445184161924
SLC7A1,1.06332902354326,6.22939356843977e-06,0.921254768012166,2.63014726467367e-06,0.933452345178988,4.38302201090551e-05
SLC7A2,1.19618856163595,0.00688717212906353,-0.401307359895739,0.442404886578352,-0.339240703915809,0.513036032748456
SLC7A5P2,4.4034295677469,2.39187431340745e-09,0.467576103944086,0.553126171841566,0.561525878187243,0.410434204353235
SLC9A2,3.5141170740107,1.53101776011048e-08,1.02934716242732,0.078062618590388,1.40993368514048,0.0299201544753972
SLC9A4,9.56243023111007,5.75922353675227e-08,2.01699867644091,0.0316838738738131,1.85484248005636,0.0209558855540261
SLC9A5,1.57355310344328,2.39081937039661e-06,0.859020942854651,0.0163456809553568,0.945165342493547,0.0113727638552737
SLITRK5,1.39111089814243,0.00170046794193718,0.110337538471287,0.853239057426022,0.175971241188433,0.749960015694662
SLMO1,1.24827131521533,5.34978283401375e-06,0.969399915065215,6.62177174788415e-05,0.951549540346075,0.000319905867718493
SMO,1.21849107476445,1.51378441011712e-05,0.634096446965871,0.0358196947829989,0.721380648567343,0.0252098137376541
SMPD3,1.35065626416086,0.000433700009376757,-0.259511290233756,0.515645618605806,0.00297178486412264,0.994515215471299
SNHG10,4.55578654766137,2.31227164805427e-14,1.3060654231084,0.013554566923981,1.56019513444215,0.0186397761098963
SNORA10,9.15521940692889,6.40541588043622e-06,1.10803989664217,0.022662890067392,1.49920184016499,0.12196613836445
SNORA49,10.5347206964749,3.40801161315002e-06,1.06110943592118,0.019273440700733,1.69689085897047,0.128233751305891
SNORA53,8.32902917239306,2.19166859028685e-09,2.72424104298335,0.0138683503392153,2.19454363427355,0.0278122647762134
SNORA7B,4.53196465241329,7.34925367355036e-11,0.282922412173395,0.705875948845334,0.789124693556859,0.283387058415841
SNORD10,10.0103935424637,8.27944290679973e-09,1.2694953648204,0.366656731646399,1.9324474789043,0.106279836738777
SNORD15B,8.4280405281182,2.12399281295182e-06,0.593014974141483,0.665643978918367,1.44352795494755,0.189608235067948
SNORD17,9.27737762955287,3.04864577641295e-12,2.29204083698518,0.0365988657787476,2.38681693418795,0.0496957092090415
SNORD97,9.57713341964166,1.01782093759866e-08,1.85115297810412,0.102105655380907,1.90705499580065,0.0818452455140453
SNRPE,1.07650305917995,2.62451419418289e-06,0.980436985901554,1.70538357860483e-06,0.973308345634694,9.66242769613389e-05
SNX9,1.13435844607136,3.18172050507219e-08,0.827334460233863,1.0754332592257e-07,0.875717468750898,4.57951846143064e-06
SOX10,4.75866130309022,2.07433157640322e-06,-1.20582681893529,0.184202187215185,-0.30810305630609,0.699096994659418
SOX21,3.95901788291763,3.77502186288041e-08,0.192668560325775,0.828389261536613,0.711221928472097,0.315693304679375
SOX8,1.29363020302756,0.000633806453633074,0.387866931437236,0.364392199734288,0.375479071579765,0.377224959563333
SP5,2.28887437299008,3.36281302156142e-06,0.610238446035861,0.20927144796991,0.556145308459594,0.311634448645222
SPATA5,1.31353432536664,1.08002540809935e-06,0.613513106757204,0.000250495545155112,0.654460354843607,0.000592499574906704
SPINK5,1.99763815885243,0.000271937806606541,-0.17323100683648,0.811080393392744,-0.225193294254364,0.749960015694662
SPIRE2,1.29406318160219,5.74589823810802e-07,0.880354321195049,6.65526476929477e-05,0.911778505743275,0.000228446926323036
SPOCK3,2.9851337561608,5.79139008207779e-05,0.0669534474541442,0.968732792400084,0.455919855151386,0.529313923664671
SPRN,1.5370068097412,3.12225853472414e-07,0.950265136434597,0.000758586783585783,0.905641091613227,0.00199733497519769
ST6GALNAC1,2.47658269506625,2.45287431889017e-08,1.17946880766982,0.0338881721560072,1.1060564800745,0.0611082860791709
STAB1,1.01428680314953,0.0086138874652793,-0.133610919468656,0.641689332038885,-0.116151891503469,0.697560389001738
STAG3,2.90308588119002,1.10096139360186e-07,0.555393116840135,0.195870079644448,0.72853957837431,0.0950296871046726
STAG3L3,1.32265261756847,1.1800869895416e-05,0.634846102285935,0.0215745616063303,0.627269558637567,0.0234990790949077
STAP2,1.07179472387501,2.39650261321278e-07,0.875811899575153,8.29628784882005e-07,0.840536755207488,5.63344956580143e-05
STEAP3,1.27301917229955,2.5612492896335e-07,0.88520190557813,4.06287090290063e-05,0.925631262153773,0.000203605936703043
STMN1,1.45384951550514,1.85507026885883e-05,0.583566029417796,0.0351995572641592,0.721433945024568,0.0183051955113004
STOX2,1.17695541854101,0.000199585614362084,0.386196455286717,0.193666749677754,0.37783662392155,0.191644371311129
STRBP,1.00078146101292,1.63768991694465e-09,0.928799811176931,2.17004749396158e-13,0.935606650590912,2.07630787501767e-08
SULT1C2,2.15827511794396,6.21857762132256e-06,0.347858359716115,0.572290138105805,0.394510329302718,0.527757886477916
SUSD4,1.25039843693923,5.06682666128065e-05,0.612241634001766,0.0687988648529541,0.6239889494491,0.0609925803636641
SV2A,1.65635407719526,1.84986776591345e-05,0.400630862460669,0.304730286816959,0.608418386621733,0.130134965128695
SV2B,1.6163371245668,0.00183570964283301,-0.659634022448244,0.0540260726173866,-0.585945394760017,0.109776618121062
SYCP2,2.74164500580689,2.76959143537709e-08,0.705046773807815,0.112225184876178,0.884877373915568,0.0591753220838421
SYT1,2.78922176817896,2.96526116683925e-08,0.540855854296205,0.260691154537908,0.877408842780795,0.100649472789423
SYT13,3.94844835711428,5.28275118449549e-08,0.52026428345936,0.581457167106253,1.1396770438492,0.170533184327333
SYTL2,1.65586128893738,5.02795810926873e-09,0.879786813997483,0.000118013492151084,0.925701418570516,0.000408320371425317
SYTL5,1.26975302342727,0.00221270044303976,-0.123239340463069,0.787238063713922,0.00642388070224315,0.989145647270936
TAF1A,1.16677122815272,1.80963856536877e-08,0.972919566096982,6.03898436988849e-07,0.94797678133097,1.50137448600142e-05
TAF4,1.0878520646706,3.38370008368106e-08,0.891314574860069,1.2908068365544e-06,0.862540203931389,4.31983329482538e-05
TAF4B,1.25462430132622,3.33174638312987e-07,0.930748659071738,2.02024086311341e-05,0.966195959218421,7.34092611986935e-05
TAOK1,1.13593677514026,0.000129182581300184,0.581673218013884,0.022261705741958,0.621155391460313,0.0220052618662051
TARBP1,1.16949529568729,5.44416533552107e-09,0.91438375882411,2.13483419249408e-07,0.913650853225334,1.04292544719788e-05
TBC1D16,1.0772929419316,3.16263544249257e-07,0.797085620262721,0.00014701471670072,0.792134952156765,0.000498542327434967
TBX6,1.51149028057718,2.35894983082846e-07,0.873393706448125,0.00226081576253432,0.975295813954478,0.00192308095977157
TCF20,1.00462099187704,5.15322908044405e-08,0.804959656876233,6.17235373492577e-07,0.802124676121469,2.07517098696884e-05
TCF3,1.04536477193585,3.92453806774411e-09,0.908321048771249,8.7585279665063e-10,0.931199155766066,6.56741333235398e-07
TDRD1,4.31393096351391,9.8914050970013e-09,0.540232540368853,0.469724979747174,0.888270321589941,0.185383246613309
TF,1.55435555072725,0.00252534979466372,0.301443639562097,0.533603968738747,0.425405612093621,0.375460295817778
TFAP2B,5.57308260820541,5.1595846958198e-05,-0.240312377912427,0.773239223735242,-0.0151899132561857,0.984153295114273
TFAP2E,1.18066272355393,0.000168447240018927,0.423329165160379,0.218640601678711,0.421009881427333,0.19228623497095
TFF3,2.2083180806013,3.57278181398691e-05,-0.00386089094815175,0.994004342246113,0.100593588534817,0.890975455112021
TFPI2,2.73718130799454,3.46365367826594e-06,0.110676368162936,0.857518377512692,0.544198915411855,0.374122361550425
TIAM2,1.22673482878986,1.33640266801783e-06,0.605528358023605,0.00744848886946943,0.655155710426798,0.00368831047455658
TIGIT,1.09238345339354,0.000245361231724907,0.792235306234306,0.00542440715134478,0.839571396487237,0.0031233504620176
TLR6,1.39627333745088,7.26785995034176e-07,0.970331260135667,0.000348790627963536,0.970175046998854,0.00059774277879772
TM4SF20,10.0379096411023,2.06663649182586e-07,1.52261460522918,0.0564703905311452,0.994486618817163,0.0829600619263235
TM4SF4,5.78537572195513,2.39409007220097e-10,0.817180971193664,0.331367904765626,0.803199393210863,0.360702355243318
