,logFC_edgeRTCGA,FDR_edgeRTCGA,logFC_edgeR,FDR_edgeR,logFC_limma,FDR_limma
SAP30,1.01648686797816,3.386615135499e-11,0.891004343667132,9.21245665066144e-09,0.888946712815178,4.24388285799999e-07
SCN2A,2.56864043421918,2.07831331547827e-09,0.840026850117749,0.0923434406881828,0.749073226130377,0.144422348035407
SCN9A,1.65270439417285,4.38403435695614e-05,-0.539468912681742,0.274523904110523,-0.401983863846616,0.40789572022752
SCNN1D,1.28132816363712,2.80930794908716e-05,0.840442480183259,0.000232870253286246,0.874207725509371,0.000342613160840266
SCRIB,1.06950657492647,7.47508166171852e-16,0.98971619797894,1.32781812684559e-15,0.990270994714499,1.51227656999896e-09
SDCBP2,1.39711717357306,2.66412822864912e-07,0.830952902053645,0.00800165807511761,0.716393754742938,0.0315870178570424
SDCCAG3,1.02333435368656,1.79248077832348e-18,0.964285842045355,8.33966506287912e-21,0.964656697673399,1.65143154850446e-11
SEMA3A,1.43923568378305,4.92478903048146e-05,0.018545682129455,0.96123641483569,0.123573807797768,0.745799527889852
SEMA3C,1.04839929262739,0.00020853853432806,0.339595243349209,0.257872818814121,0.382199354668999,0.215090655549405
SEMA4C,1.0068213667981,5.40651314800644e-09,0.789442568457054,6.80585449883299e-08,0.804823041686141,3.64491041779205e-06
SEMA6C,1.31766498522728,3.48389879256959e-06,0.424052845739831,0.137345470234576,0.530997626249957,0.0763170782475797
SERPINI1,1.55082106169705,1.69216879710935e-09,0.837407926579493,0.00162188748027997,0.877122850520819,0.00212944171177716
SF3A3,2.00181535347368,2.76173097718726e-09,0.474200387092302,0.00385354824851099,0.558365356649209,0.00570644421801752
SF3B14,1.03613436808233,7.70325994600955e-17,0.975385025737413,4.73936383599354e-21,0.97696929482701,2.33623329460002e-11
SF3B3,1.00163733324076,2.30405243239072e-15,0.898948088837281,6.29895811720912e-16,0.906429000777067,7.37231524306369e-10
SF3B4,1.03296902735337,8.6498028984632e-19,0.946874436220779,9.8539418542494e-25,0.951614815679272,1.73635029602016e-12
SFRP1,1.92154334118921,0.000108811538264649,-0.0634208775285565,0.906994260607998,0.132640534747023,0.811747132504725
SH3TC2,1.68632329742009,2.095703332127e-06,0.406720369321017,0.259925289782864,0.359958727707399,0.34314546297585
SHISA2,1.60380481475082,1.75359964078523e-05,0.784644411813741,0.0999954682870529,0.616067519864861,0.262093834818586
SKIL,1.07001677327205,1.87054591761761e-09,0.854673778929356,4.40044360194171e-06,0.878829473935196,3.94541044319755e-05
SLC12A3,4.16920168175894,1.84119056223289e-08,-0.601934634703422,0.200727596507502,-0.488345496424499,0.326604316752544
SLC16A13,1.09767718969807,3.08064938572123e-10,0.926652095969103,1.6823438710995e-07,0.934036123358804,2.95246674661382e-06
SLC17A7,2.88127917629347,4.7046018554516e-10,0.39784511984798,0.330283058754499,0.585741043547504,0.173069342181491
SLC20A2,1.35441127059573,9.09026329954619e-10,0.92953393421093,6.70116700120744e-06,0.90264509842101,0.000134449553656939
SLC29A2,1.11437952454614,1.18373310580579e-09,0.907959829343686,2.87515534484648e-08,0.896489077439408,3.17783981881832e-06
SLC2A12,1.40471946885596,1.62965947367301e-06,0.463039352680383,0.112494757189812,0.506643033833569,0.0966029338655147
SLC36A1,1.0012584831205,1.43604715046063e-09,0.943743026779584,6.73341770730928e-14,0.940994520411893,4.43425705868519e-09
SLC39A11,1.06057029042693,5.1689911705054e-13,0.956123777697687,5.61793471285226e-12,0.954326879628058,4.15335069364806e-08
SLC3A2,1.18499295163939,2.65690398133555e-13,0.938305569759312,8.54725057732504e-10,0.945030347330104,3.66250276914784e-07
SLC5A7,2.76401901306332,5.24360644672003e-05,-2.31257632303623,0.0109474325648854,-1.69496131675598,0.0374411828713089
SLC7A4,1.09744190623131,0.00358260882760176,0.244949157190467,0.601029864508204,-0.0365699051552206,0.944163350180846
SLC7A8,1.54292107448241,3.6716477959342e-08,0.778241908707947,0.004941978014033,0.753145051074811,0.010937744028411
SLFN13,1.11350801399555,0.000310830228128185,0.27965866843039,0.40923656842422,0.23184876116087,0.507186293986889
SLITRK2,1.70231686706566,0.00171219623182885,-1.88039136595433,0.000214938725091269,-1.47606523135992,0.011986350158764
SLITRK4,2.29279452067135,1.43887476488745e-07,0.0685518688313407,0.902907965067215,0.151520057842591,0.780385945395001
SLITRK6,2.13121327557518,5.82110570397631e-07,0.948409757370877,0.0958559790836417,0.695483286328194,0.267832282272837
SNAPC1,1.13118891232037,7.25575103734109e-12,0.977228443490546,1.84513742706877e-09,0.975037606747644,5.88161669727842e-07
SNCAIP,1.21495807887732,3.14379761746165e-06,0.643911948479842,0.0134607743195935,0.615881725919105,0.0238054334090653
SNIP1,1.1752130653174,1.5661079723684e-05,0.262858095376794,0.0993553927563574,0.327752671040905,0.0707989577885087
SNRPA,1.02101293026453,5.11272459647174e-19,0.960178076600108,3.25972990845451e-23,0.960246475921415,5.50839562309562e-12
SOX6,1.10210838678145,0.000293334484059558,0.451431603529401,0.146766850180207,0.44209336792446,0.159545025087464
SPESP1,2.0383929688379,3.73610399394539e-06,-0.347277288972327,0.47758303967079,0.0374682496831227,0.944467147494383
SPINK5,1.91243426463742,1.84761341232747e-07,0.846859354671734,0.0521593529281231,0.737023713623132,0.134041023879624
SPSB4,1.99169656441907,1.40351799863633e-07,0.313618122205096,0.392456137194888,0.475776914387906,0.197239753149734
SPTB,1.00359816365947,2.18708107283711e-06,0.664665443703464,0.0031149061279386,0.684009884878224,0.0033938207595101
SPTBN5,1.09300695568358,0.000870062167082888,0.863394722381131,0.0119121199503491,0.938694046324761,0.0088451063562562
SRRD,1.03837623436901,1.80567336633739e-20,0.98380537100588,2.15026750330961e-26,0.983594233158473,4.74834095507478e-14
SSTR2,1.2940481544703,0.000889808504506834,0.617765489709818,0.0779380450794088,0.769277146360094,0.036290256083272
ST6GAL2,1.57779988798672,8.73687812588886e-05,-0.346647061406855,0.481739829139928,-0.177012986159303,0.721035627487927
ST6GALNAC2,1.20872419005135,1.08878772001319e-06,0.980130807189536,0.00109666237794108,0.726625048343784,0.0451604670387219
STAG3,2.15302715810455,2.23774473412674e-07,0.384719144184078,0.191506361977844,0.455743700561442,0.140733380240627
STK32B,1.03723483667095,0.00721269181756227,0.686150741458864,0.0933159452319096,0.701565082667039,0.0881102309766246
STK35,1.01818622060005,1.35719962851069e-17,0.971077786960556,4.46612681247709e-17,0.974968480500642,5.21072308423868e-10
STK38L,1.01912250582079,5.05561572669973e-10,0.809248136943448,2.39156269689449e-07,0.825092686976856,8.38156316742555e-06
STRN,1.02549327388793,1.13796388753114e-15,0.990976429786023,3.00130637515271e-15,0.98517773169043,1.75436866174439e-09
SULT1E1,2.78536018561275,5.04365936320871e-08,0.259058740279729,0.637641097279833,0.291220896708462,0.5826812553329
SUMO1P3,1.06589563996029,1.62226394213987e-08,0.789038660256748,8.25214946450278e-09,0.813825030570848,5.98363546400462e-07
SUZ12,1.02581242453481,1.21297676908769e-17,0.933794252745259,2.88077891328913e-19,0.936500628576238,7.87314221177293e-11
SV2B,1.97819200704391,2.95503940696926e-06,-0.241672869575726,0.56423742190832,-0.0754898635236621,0.87277944452672
TAC1,6.75293780590983,4.77630912261123e-06,-1.63369849669669,0.0738419258717374,-0.493320692179701,0.478748608569168
TACSTD2,1.14529741517033,7.34608481167209e-06,0.683524017480295,0.0256672250877868,0.519065555000639,0.125987144621995
TADA2A,1.04639762900145,4.05945930740461e-16,0.957642189057252,1.98627639767933e-16,0.955832424502028,1.80439801214402e-10
TALDO1,1.21643413084526,3.67305889743858e-12,0.926570639112668,2.80825064940066e-08,0.943441035906906,2.02905976993669e-06
TATDN1,1.05990682815862,1.4316496796898e-14,0.944770762294559,1.14306634205881e-12,0.943871226174935,1.26988058224476e-08
TBPL1,1.03812614228544,8.62010289186603e-13,0.961995257421764,1.09848262259154e-11,0.95478874216294,5.96407383908744e-08
TGM1,1.89936330691077,3.14479241669178e-05,0.512788120914237,0.353137961481041,0.427151667797998,0.448938728744884
THBS4,1.32409548307289,0.00536245096274469,-0.129389441896535,0.798920279437019,-0.0491407055129862,0.932570957112977
TIAM1,1.08803340560896,6.40586510022992e-07,0.721587543577115,0.000426624880011068,0.723030271692991,0.0014893458982738
TIAM2,1.04481692920788,2.05555523377688e-07,0.829113834042339,4.05022689173706e-07,0.825767792735954,2.9755022697318e-06
TIGD2,1.03314406188534,1.88135165459235e-10,0.917743562844577,1.31917198633877e-08,0.918215207698971,7.24499819857349e-07
TKTL1,5.68477081391037,9.69128667313991e-10,-2.36934424056475,0.000259116618064694,-1.64449324594087,0.0245533257367242
TMCO3,1.05824574909361,0.000211053415441828,0.0214459263031085,0.910513304484271,0.0838334824409204,0.676754874608292
TMEM159,1.12108769518428,2.94373035446359e-10,0.92476695138881,9.50742373860449e-08,0.903676518652676,9.37908727662339e-06
TMEM5,1.02916453787378,2.1672777129762e-17,0.960207277734252,5.50322474122572e-17,0.957233655355702,1.59420452547867e-10
TMEM59L,1.61032937619357,8.48794208588054e-05,0.208870901345379,0.613764923351821,0.280651050746801,0.518902419253907
TMEM65,1.08106792024072,5.39115818434806e-14,0.933631103560373,5.75646842141393e-13,0.940953995910695,1.2074664493126e-08
TNFRSF11A,1.12831586473732,5.1387713080237e-06,0.645572109569289,0.00837033173192517,0.621304003849773,0.0151335604108009
TNFSF4,1.82237596895379,9.86149314936911e-10,0.855692757893386,0.00206708046027008,0.927298577637833,0.00285331139486909
TNK1,1.13424898644097,1.04399855637472e-11,0.966003623779184,1.69735038357641e-10,0.959880307506728,1.44121878908363e-07
TNN,1.84739297306443,8.87409734935041e-05,-0.773004447648106,0.0217755817753843,-0.71570787205733,0.0582612954251693
TNNT3,2.19470993056689,3.17686349310309e-05,-0.035017205259814,0.956149694039347,-0.0787850357865285,0.92056338021779
TOMM5,1.05538509201021,1.19429042884467e-11,0.98726430673023,1.13696277770359e-10,0.987072211681397,2.10909268757003e-07
TOP3A,1.1005997731191,4.34739048029045e-11,0.850752699982415,2.13061730694628e-11,0.866504984530238,6.00871681720366e-08
TOP3B,1.00454077114689,8.27194409019256e-12,0.894906937252211,6.16599597068688e-14,0.899811964893099,2.72453268076757e-09
TP53,1.15953540939306,2.27261402653405e-07,0.642284893294975,0.00847470652335555,0.634324037001518,0.0138590273115322
TPCN2,2.32929167279003,1.01769353622358e-08,0.0871485753481382,0.667555139927944,0.203889978634943,0.394495249079815
TPRG1,1.17335700424094,0.000129154657261773,0.367302129409404,0.335178269966733,0.139046121918565,0.735506180564702
TRAF4,1.04943032329752,1.93296234097136e-11,0.932597875557971,2.54936155532465e-13,0.92789013601031,1.39289979121997e-08
TRERF1,1.11682510145071,3.10613245538525e-09,0.890870719481224,2.27337797150214e-06,0.892873454736159,3.5929580448681e-05
TRIM2,1.06070606672455,7.97994581739564e-08,0.748033003343666,0.000134826522085565,0.725177541036378,0.000854828778357579
TRIM24,1.03014948738052,1.8674940952857e-08,0.719213401334978,1.27757080302744e-05,0.748322278091869,8.53874499796234e-05
TRMU,1.05433670577865,5.66493562643377e-14,0.962940477029083,2.0485216427772e-12,0.967528396645755,9.18653418006797e-09
TRPV6,1.7234124524288,1.5617399169873e-08,0.904500895919371,0.00580232930310428,0.928397835834343,0.00682410704735091
TRRAP,1.35994245890316,2.35978091969847e-07,0.552832130998711,0.00428932438540534,0.628039349668228,0.00473445920532293
TSFM,1.00955129234492,1.0020753621421e-17,0.966750110979349,4.98862146979424e-24,0.965939416075214,1.64168768612489e-12
TSPAN33,1.11613702115338,4.76439737606532e-07,0.886403969210659,1.63882198172048e-05,0.865913333572777,0.00014297233012682
TTLL4,1.2625934162331,1.62599001000917e-09,0.760862408368266,1.23194651267337e-05,0.812367225272025,7.12686991981971e-05
TUBA4A,1.17350569663936,9.29273654493362e-07,0.651685927263674,0.00930900999976744,0.601714971776126,0.0251898752792566
TUBGCP3,1.09555082212003,3.50682075024954e-07,0.55731090250599,0.000508634644166087,0.58972767599561,0.00112452357680779
TXNRD1,1.4822999654099,6.76065673392527e-09,0.813912850504377,0.00307451217542045,0.817983797423508,0.00508543259912408
UBD,1.31457829266906,0.000605306876430808,0.0476870056940172,0.91026884378142,0.25094566571851,0.550154748745647
UGT3A1,7.45212783114437,6.17953664330862e-11,1.47471833425246,0.103992366817373,1.47419071690925,0.0202613366990874
UQCRFS1,1.28414002397068,4.84237047886133e-10,0.867167525882599,8.09528978521069e-07,0.890467762667567,2.00306139029321e-05
USP28,1.044293870064,6.86085910394641e-19,0.984023603492564,1.90120053105997e-19,0.981621693078901,6.85791954025936e-11
USP46,1.1052802521574,2.21350315365655e-13,0.939935147992796,5.554780834829e-14,0.948772114838448,4.43425705868519e-09
UTP11L,1.33604264296149,1.6458740496749e-07,0.559056331387503,0.000157553452108303,0.608790240753136,0.000568391105560495
VASH2,1.54182135448731,2.76693298292903e-06,0.541832377067795,0.0942525933700152,0.627426154657966,0.064813705642982
VAV3,1.33469086801735,2.226608176736e-06,0.534669690459638,0.0996349199806271,0.487649501832591,0.14369785533003
VBP1,1.05101351008895,8.53958998586284e-14,0.918153178656409,2.07268959657031e-13,0.920773345751524,1.63291086204041e-08
VDAC2,1.00736576256429,1.72235903310214e-14,0.909119874907573,8.80894829212097e-14,0.90107454119358,1.0142973990776e-08
VGLL1,1.81459602791323,2.8085580302783e-05,0.0160834893028101,0.980298774319471,-0.33495555273563,0.581986402843059
VIT,3.43760176221873,6.13444315844732e-11,1.54472440944005,0.0152741240682179,1.12866076305917,0.0846830424934906
VMA21,1.03149205923395,2.54116345159426e-16,0.92287163515587,9.99676942605938e-18,0.92307134469081,3.03889967804201e-10
VPS72,1.09969570615453,1.14561462531474e-13,0.91463756487805,6.09619933426454e-18,0.922389921954884,2.40284875705228e-10
VTA1,1.02086088183683,1.65570751389347e-25,0.986778431779722,3.65431789422099e-36,0.985993512312612,4.25909156952899e-15
WDR18,1.0104410364829,5.89585098692234e-16,0.968720558662146,3.98895275453669e-27,0.965977082503719,4.64742592009541e-13
WDR70,1.01485938119882,9.5284378788356e-18,0.95639167025287,6.18629924803844e-23,0.956630861573469,3.66023480004151e-12
WEE1,1.12627492741198,1.54093870240225e-08,0.961646522137672,2.27766469045375e-09,0.974343170566515,7.66407690722265e-07
WNT11,2.22637461924781,2.37097911447076e-07,-0.287314019271591,0.567487876514611,-0.0264989395110735,0.960100480640231
WNT4,1.11747634992421,6.93327272506503e-05,0.503842634134683,0.120553447127558,0.395604334378624,0.233204288792726
WSCD2,3.72179860973128,1.90175924787022e-12,0.423268181915511,0.556640715321289,0.543075676708416,0.395935702195983
XKRX,1.52599114985906,6.61459547776676e-08,0.939731676027516,0.000840544663912877,0.942730800791119,0.00215161641688791
XYLT2,1.10485136526756,5.54728260134462e-15,0.94735080928414,4.03587941632016e-12,0.956377965701122,4.23538233214497e-08
YKT6,1.0082345695568,4.82107880027507e-14,0.891509536909363,7.08483036573211e-14,0.895150898070099,6.14767016204464e-09
YRDC,1.41297687182085,5.99443632523988e-09,0.832580943580517,6.88422794220684e-09,0.861718644416929,1.29006816956506e-06
ZBTB39,1.0471254808815,5.22585561831259e-16,0.990944304062995,2.76880054784449e-14,0.991251492313321,2.13779817209678e-09
ZBTB7C,1.17759133822148,2.05126160162026e-06,0.701519774613077,0.00526515214611459,0.699343023784746,0.00927717190609589
ZG16B,2.18815879643039,6.7264154094977e-06,-0.453347282438383,0.39555287322959,-0.314469881288452,0.575797348934776
ZNF16,1.01847309515602,6.16191127808477e-18,0.964850085680632,4.98908404030293e-20,0.963955520778228,3.79839937943826e-12
ZNF185,1.16868139376471,1.3243128212708e-07,0.632725947642242,0.00306685705428452,0.648270845343358,0.00578098948210849
ZNF229,1.89834311585978,5.38161227468457e-09,0.913199450292952,0.0173065144626775,0.721118662116171,0.0737172412803846
ZNF239,1.3206000804788,9.02376747485106e-08,0.774139866165461,0.00147810853688824,0.754795149636235,0.00256732895293043
ZNF300,1.48510281060755,3.67840446108342e-09,0.933271061073177,0.00263579723068104,0.846406456366722,0.00887462796408666
ZNF343,1.05783972788085,8.25459747426172e-19,0.999498391741756,4.26609099140792e-18,0.998899438787575,5.44370691146819e-11
ZNF408,1.12113402940219,1.85059407727266e-14,0.969532229675241,2.8471954132116e-16,0.979945585212858,2.91323039817387e-10
ZNF436,1.01858751474931,4.03344073699284e-13,0.946586741353257,6.94148348478404e-13,0.948843582055802,1.46764641653437e-08
ZNF469,1.15400917713554,1.13454307273379e-05,0.885176840505289,0.000153627923402931,0.900132340095518,0.00045998588701808
ZNF473,1.05047471812343,2.14604008690244e-14,0.942174664266445,9.90750925338519e-12,0.940809597569636,2.88282935637764e-08
ZNF507,1.01291056385148,8.01201180697929e-14,0.905696446138389,1.8181706603221e-14,0.916185784162189,3.23280169429709e-09
ZNF532,1.1367643833366,1.52481030466396e-13,0.978163452904107,1.49555443465579e-11,0.984746447819157,7.02099420036828e-08
ZNF543,1.00063180035732,1.31407174497802e-15,0.947483130691561,4.47252076412986e-17,0.947176386195772,2.28397908045372e-11
ZNF550,1.02434590729339,4.82439567041597e-10,0.866523306218138,8.91109158800961e-11,0.873930969846984,3.35832710853517e-08
ZNF567,1.0499567900833,3.73345295465861e-12,0.892060376511514,8.38638966814743e-09,0.889228475487195,6.11823156911381e-07
ZNF598,1.01262902579424,1.73744673045628e-17,0.956663130136371,1.39037996404066e-18,0.954807463475278,1.53271815878653e-10
ZNF667,1.09613655865917,0.00219522283762066,-0.57817893423355,0.179958156050273,-0.489436528838819,0.24724812998643
ZNF670,1.0875738990399,1.8378663300996e-11,0.985299283293218,5.65462877549169e-10,0.982992149500185,7.1953160549677e-08
ZNF687,1.06103440883687,1.09741095586235e-13,0.93231983569177,9.79983722783621e-14,0.939148037837392,7.49949485472503e-09
ZNF71,1.52175705413452,8.629986808258e-08,0.533882419883028,0.00959747162253837,0.566241800043867,0.014488051775004
ZNF713,1.05961034366352,1.29990123759408e-05,0.444533871408821,0.101572414573924,0.506934179817416,0.0666925894992536
ZNF714,1.15290646090204,8.77787728821739e-09,0.881787987263124,1.83233567238782e-06,0.876426534135342,2.23173269444884e-05
ZNF789,1.22382648858446,6.65564121865205e-08,0.856526565382495,1.66518106211229e-06,0.870658686793883,1.0291088259863e-05
ZNF793,1.26552745399297,1.5296355563965e-08,0.938555224519567,0.000110026061748516,0.866288398835882,0.00107099480007065
ZNF813,1.11587317362874,9.36896050476254e-09,0.809717153689576,2.52043754314412e-05,0.811495705549764,0.00014162424228571
ZSCAN20,1.00622122020294,1.54880007010328e-10,0.895061391510931,7.22599753143794e-08,0.888932922152318,1.22466492161134e-06
