,logFC,t,P.Value,adj.P.Val,B,direction
PGAP1,1.3494462983011,8.58023511895778,3.40518148081417e-16,1.09133138171351e-15,25.3129154395648,up
PAFAH1B1,-0.592371729071441,-8.58706548011525,3.24289001377859e-16,1.04085278887126e-15,25.3057216610543,no DE
PLCH1,-1.94771860275758,-8.50617965280423,5.77307263277767e-16,1.82599319645858e-15,25.2903252786972,down
IFNGR1,-1.03838242523867,-8.58265053974086,3.34689166949194e-16,1.07317735832972e-15,25.2788234020722,down
CAPZA2,-0.700426385140812,-8.58215375265705,3.35879906862115e-16,1.07673077048646e-15,25.2782776049296,no DE
PLAU,1.98669194530463,8.57879807689246,3.44033631985283e-16,1.10232736320708e-15,25.275305843577,up
STRA6,4.75301314214951,8.46456540033003,7.75703405438605e-16,2.4363773707058e-15,25.270833158542,up
NEDD1,0.931053998726285,8.56920641614507,3.68435912356823e-16,1.17820005902976e-15,25.2567874450736,no DE
MSTO2P,1.3580191836784,8.49132479309798,6.41574055018013e-16,2.0224001869635e-15,25.2538535488232,up
LEMD2,0.64363251422988,8.57571211750122,3.51704788537215e-16,1.12635336648157e-15,25.2474900272246,no DE
DPF1,4.18280953299842,8.44521269454879,8.89656030334243e-16,2.78489879041993e-15,25.2424267268217,up
PIK3C2B,-1.00081005650276,-8.55750716072072,4.00529514273137e-16,1.2764492998238e-15,25.2262397033148,down
FAM161A,1.30246306516815,8.50010795760366,6.02766857261519e-16,1.9037508198836e-15,25.2231401204285,up
FBXO46,0.77858101025084,8.56060853814613,3.91761681455035e-16,1.25003409317502e-15,25.2092945053209,no DE
SIRT5,0.823526195985473,8.54906857023507,4.25381483644988e-16,1.35399611338829e-15,25.2091269533176,no DE
BATF2,-1.66092386271607,-8.50149588717479,5.96850808486679e-16,1.88552238941638e-15,25.202819502374,down
CSDC2,-2.10157472421107,-8.45433078112992,8.34039673001622e-16,2.61456704989982e-15,25.1852778136785,down
ERN1,-1.12889473947584,-8.4998072523774,6.04056241895692e-16,1.90736132154137e-15,25.1839601646764,down
LNX1,1.79765634799244,8.52362439157146,5.09931119775517e-16,1.61719949583074e-15,25.1775106927014,up
SLC26A10,2.51316893220876,8.43720066030959,9.41545017621346e-16,2.94308967406011e-15,25.1695150758569,up
